emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
-1.8,92.89299999999999,-46.2,1.327,5099.1,5804
1.4,93.91799999999999,-42.7,4.962,5228.1,26330
1.4,93.444,-36.1,4.967,5228.1,40250
-1.8,92.89299999999999,-46.2,1.327,5099.1,38507
-0.1,93.2,-42.0,4.0760000000000005,5195.8,29782
1.4,93.444,-36.1,4.965,5228.1,27464
-0.1,93.2,-42.0,4.0760000000000005,5195.8,12460
1.4,93.444,-36.1,4.97,5228.1,34170
-2.9,92.963,-40.8,1.26,5076.2,14701
-2.9,92.963,-40.8,1.268,5076.2,8438
-1.8,93.075,-47.1,1.405,5099.1,37863
1.1,93.994,-36.4,4.857,5191.0,40487
-2.9,92.469,-33.6,0.9440000000000001,5076.2,565
1.1,93.994,-36.4,4.855,5191.0,7632
1.4,94.465,-41.8,4.864,5228.1,24016
-1.8,93.075,-47.1,1.405,5099.1,39131
-1.8,92.89299999999999,-46.2,1.244,5099.1,37265
-1.8,92.89299999999999,-46.2,1.344,5099.1,3978
1.4,93.91799999999999,-42.7,4.962,5228.1,6850
1.4,94.465,-41.8,4.961,5228.1,27066
1.4,93.91799999999999,-42.7,4.968,5228.1,39058
-1.8,93.749,-34.6,0.643,5008.7,34604
-1.8,92.89299999999999,-46.2,1.264,5099.1,30900
1.4,94.465,-41.8,4.96,5228.1,20581
-0.1,93.2,-42.0,4.1530000000000005,5195.8,1124
1.4,93.91799999999999,-42.7,4.963,5228.1,38183
-1.8,92.89299999999999,-46.2,1.281,5099.1,26054
1.1,93.994,-36.4,4.86,5191.0,33431
1.4,94.465,-41.8,4.958,5228.1,6514
1.4,94.465,-41.8,4.8660000000000005,5228.1,23390
-1.8,93.075,-47.1,1.405,5099.1,5215
-0.1,93.2,-42.0,4.021,5195.8,16651
1.1,93.994,-36.4,4.857,5191.0,12068
1.4,94.465,-41.8,4.967,5228.1,15673
1.1,93.994,-36.4,4.857,5191.0,24767
1.4,93.444,-36.1,4.965,5228.1,15445
-1.8,93.075,-47.1,1.466,5099.1,34832
1.1,93.994,-36.4,4.856,5191.0,12847
1.1,93.994,-36.4,4.856,5191.0,10077
-3.4,92.649,-30.1,0.716,5017.5,39091
1.4,93.444,-36.1,4.965,5228.1,17028
-1.1,94.199,-37.5,0.8809999999999999,4963.6,14820
-2.9,92.20100000000001,-31.4,0.879,5076.2,2255
1.4,93.91799999999999,-42.7,4.962,5228.1,14539
1.4,93.91799999999999,-42.7,4.961,5228.1,681
1.4,93.91799999999999,-42.7,4.957,5228.1,12021
1.4,93.444,-36.1,4.965,5228.1,37095
1.4,93.91799999999999,-42.7,4.963,5228.1,10452
-1.8,93.876,-40.0,0.6829999999999999,5008.7,8954
1.4,93.444,-36.1,4.968,5228.1,25961
1.4,93.91799999999999,-42.7,4.968,5228.1,933
1.4,94.465,-41.8,4.865,5228.1,21230
1.1,93.994,-36.4,4.857,5191.0,19897
1.4,94.465,-41.8,4.955,5228.1,14508
-1.8,93.749,-34.6,0.644,5008.7,12312
1.1,93.994,-36.4,4.855,5191.0,5795
1.4,93.91799999999999,-42.7,4.962,5228.1,1107
1.1,93.994,-36.4,4.857,5191.0,18746
-1.1,94.601,-49.5,0.982,4963.6,34594
-1.8,92.89299999999999,-46.2,1.354,5099.1,24676
1.1,93.994,-36.4,4.856,5191.0,15838
1.4,94.465,-41.8,4.865,5228.1,13946
-0.1,93.2,-42.0,4.12,5195.8,26363
-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,4510
1.4,93.91799999999999,-42.7,4.962,5228.1,28011
-1.8,92.89299999999999,-46.2,1.244,5099.1,18507
-0.1,93.2,-42.0,4.12,5195.8,18267
1.4,93.444,-36.1,4.965,5228.1,40957
-1.8,92.89299999999999,-46.2,1.291,5099.1,1374
1.4,93.91799999999999,-42.7,4.961,5228.1,9821
-0.1,93.2,-42.0,4.0760000000000005,5195.8,34437
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,23201
1.1,93.994,-36.4,4.857,5191.0,26594
1.1,93.994,-36.4,4.859,5191.0,18111
1.4,93.444,-36.1,4.963,5228.1,40958
1.1,93.994,-36.4,4.8580000000000005,5191.0,5144
-1.8,92.89299999999999,-46.2,1.327,5099.1,93
1.4,93.91799999999999,-42.7,4.963,5228.1,23657
-3.0,92.713,-33.0,0.7070000000000001,5023.5,16438
-1.8,92.89299999999999,-46.2,1.25,5099.1,32140
1.4,93.91799999999999,-42.7,4.961,5228.1,8834
1.1,93.994,-36.4,4.86,5191.0,30094
1.1,93.994,-36.4,4.856,5191.0,14420
-1.7,94.027,-38.3,0.904,4991.6,12764
1.1,93.994,-36.4,4.864,5191.0,37495
1.4,93.91799999999999,-42.7,4.968,5228.1,19509
-1.8,93.075,-47.1,1.405,5099.1,2474
1.4,93.444,-36.1,4.966,5228.1,1820
-3.4,92.649,-30.1,0.7140000000000001,5017.5,11625
1.4,93.91799999999999,-42.7,4.96,5228.1,26219
-1.8,93.075,-47.1,1.435,5099.1,10134
1.1,93.994,-36.4,4.857,5191.0,22303
-1.8,92.89299999999999,-46.2,1.334,5099.1,22847
1.4,94.465,-41.8,4.865,5228.1,13026
-0.1,93.79799999999999,-40.4,4.968,5195.8,923
1.1,93.994,-36.4,4.857,5191.0,39944
-1.8,93.075,-47.1,1.392,5099.1,29687
-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,39231
1.4,93.91799999999999,-42.7,4.963,5228.1,148
1.1,93.994,-36.4,4.857,5191.0,36551
1.1,93.994,-36.4,4.859,5191.0,29138
1.4,93.91799999999999,-42.7,4.963,5228.1,6219
1.4,93.444,-36.1,4.963,5228.1,6241
1.4,93.91799999999999,-42.7,4.962,5228.1,11141
-2.9,92.469,-33.6,1.0290000000000001,5076.2,7001
-1.7,94.027,-38.3,0.904,4991.6,12737
1.4,93.91799999999999,-42.7,4.963,5228.1,26034
1.1,93.994,-36.4,4.857,5191.0,37747
-1.8,92.84299999999999,-50.0,1.531,5099.1,40359
1.4,93.91799999999999,-42.7,4.96,5228.1,34647
1.4,93.91799999999999,-42.7,4.963,5228.1,40058
1.1,93.994,-36.4,4.857,5191.0,397
1.4,93.444,-36.1,4.963,5228.1,2201
-2.9,92.963,-40.8,1.262,5076.2,18846
1.4,94.465,-41.8,4.864,5228.1,41004
1.4,93.91799999999999,-42.7,4.96,5228.1,30096
1.4,94.465,-41.8,4.961,5228.1,32959
1.4,94.465,-41.8,4.959,5228.1,29485
1.4,93.91799999999999,-42.7,4.96,5228.1,31392
1.1,93.994,-36.4,4.857,5191.0,40090
1.4,93.91799999999999,-42.7,4.958,5228.1,14050
-1.8,92.89299999999999,-46.2,1.334,5099.1,17063
-1.7,94.055,-39.8,0.715,4991.6,39471
-1.1,94.199,-37.5,0.879,4963.6,4910
1.4,93.91799999999999,-42.7,4.957,5228.1,28564
-0.1,93.2,-42.0,4.0760000000000005,5195.8,8586
1.1,93.994,-36.4,4.855,5191.0,32138
1.1,93.994,-36.4,4.857,5191.0,32204
1.4,93.91799999999999,-42.7,4.962,5228.1,13495
-1.8,93.369,-34.8,0.653,5008.7,38371
1.1,93.994,-36.4,4.86,5191.0,30660
-1.8,92.89299999999999,-46.2,1.266,5099.1,22221
1.1,93.994,-36.4,4.857,5191.0,36281
-2.9,92.20100000000001,-31.4,0.884,5076.2,25645
1.4,93.444,-36.1,4.9639999999999995,5228.1,2066
1.4,93.444,-36.1,4.965,5228.1,28593
1.1,93.994,-36.4,4.86,5191.0,22179
1.4,93.91799999999999,-42.7,4.96,5228.1,33210
1.4,93.91799999999999,-42.7,4.961,5228.1,29244
1.4,94.465,-41.8,4.865,5228.1,14583
-2.9,92.963,-40.8,1.26,5076.2,6233
-2.9,92.963,-40.8,1.266,5076.2,30247
1.4,93.444,-36.1,4.9639999999999995,5228.1,5883
1.4,94.465,-41.8,4.947,5228.1,12552
-0.1,93.2,-42.0,4.021,5195.8,27801
1.4,94.465,-41.8,4.959,5228.1,25828
-1.8,92.89299999999999,-46.2,1.281,5099.1,7905
1.4,94.465,-41.8,4.864,5228.1,40970
1.1,93.994,-36.4,4.864,5191.0,13213
-0.1,93.2,-42.0,4.12,5195.8,9046
-1.7,94.215,-40.3,0.8959999999999999,4991.6,13895
-1.8,93.075,-47.1,1.453,5099.1,15844
-3.4,92.649,-30.1,0.7140000000000001,5017.5,15984
1.4,93.444,-36.1,4.963,5228.1,40793
-0.1,93.2,-42.0,4.021,5195.8,18612
1.1,93.994,-36.4,4.857,5191.0,14048
-1.8,93.075,-47.1,1.479,5099.1,21398
1.4,93.444,-36.1,4.963,5228.1,17051
-2.9,92.963,-40.8,1.26,5076.2,30238
-1.8,92.89299999999999,-46.2,1.281,5099.1,39791
1.4,93.91799999999999,-42.7,4.962,5228.1,34377
1.4,93.444,-36.1,4.967,5228.1,17524
-2.9,92.20100000000001,-31.4,0.843,5076.2,25611
-0.1,93.2,-42.0,4.0760000000000005,5195.8,3367
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,18240
1.4,93.91799999999999,-42.7,4.961,5228.1,1705
-1.8,92.89299999999999,-46.2,1.244,5099.1,6908
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2419
1.4,93.91799999999999,-42.7,4.962,5228.1,33744
-1.1,94.601,-49.5,1.025,4963.6,29126
-3.4,92.37899999999999,-29.8,0.809,5017.5,7712
1.1,93.994,-36.4,4.857,5191.0,29222
1.1,93.994,-36.4,4.86,5191.0,2065
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,33944
-3.4,92.431,-26.9,0.722,5017.5,23667
-1.8,93.075,-47.1,1.405,5099.1,37623
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,14763
1.4,93.91799999999999,-42.7,4.958,5228.1,12938
-1.8,92.89299999999999,-46.2,1.25,5099.1,4184
1.1,93.994,-36.4,4.859,5191.0,3382
1.4,93.91799999999999,-42.7,4.963,5228.1,35439
1.1,93.994,-36.4,4.86,5191.0,18374
1.1,93.994,-36.4,4.857,5191.0,2250
-1.8,93.075,-47.1,1.365,5099.1,27479
1.4,93.91799999999999,-42.7,4.962,5228.1,10564
1.1,93.994,-36.4,4.855,5191.0,5582
1.4,93.91799999999999,-42.7,4.961,5228.1,38439
-0.1,93.2,-42.0,4.0760000000000005,5195.8,32795
1.4,93.91799999999999,-42.7,4.961,5228.1,27409
1.4,94.465,-41.8,4.962,5228.1,34174
1.4,93.91799999999999,-42.7,4.962,5228.1,15581
-1.8,92.89299999999999,-46.2,1.291,5099.1,21178
1.1,93.994,-36.4,4.859,5191.0,7647
-0.1,93.2,-42.0,4.0760000000000005,5195.8,24659
1.4,93.91799999999999,-42.7,4.961,5228.1,11795
-0.1,93.2,-42.0,4.0760000000000005,5195.8,35226
1.4,93.444,-36.1,4.965,5228.1,15994
1.4,94.465,-41.8,4.864,5228.1,7722
1.4,93.91799999999999,-42.7,4.958,5228.1,16794
-3.4,92.431,-26.9,0.7390000000000001,5017.5,21057
-1.8,93.075,-47.1,1.405,5099.1,19371
1.4,93.91799999999999,-42.7,4.961,5228.1,17235
1.4,93.91799999999999,-42.7,4.96,5228.1,38239
-0.1,93.2,-42.0,4.1530000000000005,5195.8,26214
-0.1,93.2,-42.0,4.1530000000000005,5195.8,1196
1.1,93.994,-36.4,4.8580000000000005,5191.0,19049
1.4,94.465,-41.8,4.961,5228.1,808
-1.7,94.215,-40.3,0.87,4991.6,3342
1.4,94.465,-41.8,4.959,5228.1,25156
1.4,93.444,-36.1,4.963,5228.1,11087
1.4,93.444,-36.1,4.97,5228.1,7465
1.4,93.444,-36.1,4.962,5228.1,640
1.4,94.465,-41.8,4.96,5228.1,7990
-1.8,92.89299999999999,-46.2,1.327,5099.1,8987
1.4,93.91799999999999,-42.7,4.963,5228.1,8926
1.4,93.91799999999999,-42.7,4.962,5228.1,13441
1.4,93.91799999999999,-42.7,4.958,5228.1,29592
1.4,93.91799999999999,-42.7,4.961,5228.1,10373
1.4,93.91799999999999,-42.7,4.96,5228.1,23063
1.4,94.465,-41.8,4.958,5228.1,20364
1.4,94.465,-41.8,4.958,5228.1,12675
-1.8,92.89299999999999,-46.2,1.266,5099.1,7103
-1.8,92.89299999999999,-46.2,1.327,5099.1,3507
1.4,93.444,-36.1,4.965,5228.1,12988
1.1,93.994,-36.4,4.8580000000000005,5191.0,38281
1.4,93.444,-36.1,4.965,5228.1,15460
1.4,93.91799999999999,-42.7,4.96,5228.1,10574
-1.8,93.075,-47.1,1.405,5099.1,2036
-2.9,92.20100000000001,-31.4,0.883,5076.2,16584
1.4,94.465,-41.8,4.865,5228.1,34661
-0.1,93.2,-42.0,4.0760000000000005,5195.8,29296
1.4,93.444,-36.1,4.963,5228.1,5441
1.4,93.91799999999999,-42.7,4.963,5228.1,27849
-1.8,92.89299999999999,-46.2,1.266,5099.1,29472
1.1,93.994,-36.4,4.857,5191.0,841
1.4,93.91799999999999,-42.7,4.957,5228.1,3545
1.4,93.444,-36.1,4.968,5228.1,26559
1.4,94.465,-41.8,4.967,5228.1,12719
-1.8,92.84299999999999,-50.0,1.757,5099.1,28503
-2.9,92.963,-40.8,1.262,5076.2,19572
-1.8,92.89299999999999,-46.2,1.281,5099.1,10805
-0.1,93.2,-42.0,4.12,5195.8,24703
-3.4,92.649,-30.1,0.715,5017.5,34517
1.4,93.91799999999999,-42.7,4.962,5228.1,17769
1.1,93.994,-36.4,4.859,5191.0,23968
-0.1,93.2,-42.0,4.021,5195.8,34894
1.1,93.994,-36.4,4.857,5191.0,8848
-1.8,93.075,-47.1,1.41,5099.1,17263
1.1,93.994,-36.4,4.856,5191.0,14190
-0.1,93.2,-42.0,4.1530000000000005,5195.8,1766
-2.9,92.963,-40.8,1.26,5076.2,7604
-2.9,92.963,-40.8,1.26,5076.2,16551
1.4,93.444,-36.1,4.965,5228.1,1664
-1.8,92.89299999999999,-46.2,1.334,5099.1,10305
1.4,93.444,-36.1,4.965,5228.1,35554
1.4,93.444,-36.1,4.963,5228.1,5224
1.4,93.91799999999999,-42.7,4.962,5228.1,22200
-1.8,92.89299999999999,-46.2,1.25,5099.1,29019
-0.1,93.2,-42.0,4.1530000000000005,5195.8,23635
1.4,93.91799999999999,-42.7,4.96,5228.1,3578
1.1,93.994,-36.4,4.8580000000000005,5191.0,1952
-0.1,93.2,-42.0,4.021,5195.8,1099
1.4,93.91799999999999,-42.7,4.961,5228.1,39996
-1.8,92.89299999999999,-46.2,1.327,5099.1,29096
1.4,93.91799999999999,-42.7,4.96,5228.1,21409
1.4,93.444,-36.1,4.9639999999999995,5228.1,6001
1.4,93.444,-36.1,4.963,5228.1,39569
1.4,93.444,-36.1,4.97,5228.1,9266
-0.1,93.2,-42.0,4.0760000000000005,5195.8,36674
1.4,94.465,-41.8,4.961,5228.1,20960
-1.8,93.749,-34.6,0.645,5008.7,23365
1.1,93.994,-36.4,4.857,5191.0,16123
1.1,93.994,-36.4,4.856,5191.0,27210
-1.7,94.055,-39.8,0.72,4991.6,38683
1.4,93.91799999999999,-42.7,4.963,5228.1,31035
1.4,93.444,-36.1,4.963,5228.1,38973
1.4,93.91799999999999,-42.7,4.963,5228.1,17852
1.4,93.444,-36.1,4.965,5228.1,3551
-3.4,92.37899999999999,-29.8,0.741,5017.5,1018
-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,15681
1.1,93.994,-36.4,4.859,5191.0,13015
-1.8,93.075,-47.1,1.423,5099.1,26211
-1.8,92.89299999999999,-46.2,1.281,5099.1,1968
1.4,93.444,-36.1,4.9639999999999995,5228.1,39518
1.4,93.91799999999999,-42.7,4.963,5228.1,26314
1.1,93.994,-36.4,4.857,5191.0,10949
1.4,93.444,-36.1,4.965,5228.1,34746
-1.8,93.075,-47.1,1.405,5099.1,39803
-1.8,92.89299999999999,-46.2,1.25,5099.1,37785
-1.8,93.369,-34.8,0.654,5008.7,28184
-0.1,93.2,-42.0,4.12,5195.8,37949
-1.8,93.075,-47.1,1.365,5099.1,8442
1.4,93.91799999999999,-42.7,4.96,5228.1,19756
1.1,93.994,-36.4,4.857,5191.0,39653
-1.8,93.075,-47.1,1.405,5099.1,24220
1.1,93.994,-36.4,4.857,5191.0,19005
1.4,93.91799999999999,-42.7,4.962,5228.1,9457
-1.8,92.89299999999999,-46.2,1.25,5099.1,2243
1.4,93.444,-36.1,4.963,5228.1,6934
-1.7,94.055,-39.8,0.715,4991.6,27837
1.4,93.444,-36.1,4.963,5228.1,14687
-2.9,92.469,-33.6,1.0290000000000001,5076.2,2268
-0.1,93.2,-42.0,4.0760000000000005,5195.8,9023
-0.1,93.2,-42.0,4.1530000000000005,5195.8,40274
1.4,94.465,-41.8,4.962,5228.1,39915
-1.7,94.055,-39.8,0.72,4991.6,28207
1.4,94.465,-41.8,4.961,5228.1,24270
-0.1,93.2,-42.0,4.12,5195.8,11390
1.4,93.444,-36.1,4.968,5228.1,37041
1.4,93.91799999999999,-42.7,4.962,5228.1,13139
-0.1,93.2,-42.0,4.1530000000000005,5195.8,39532
1.4,93.444,-36.1,4.963,5228.1,39882
-1.8,92.89299999999999,-46.2,1.281,5099.1,10860
1.1,93.994,-36.4,4.856,5191.0,22327
1.1,93.994,-36.4,4.8580000000000005,5191.0,18901
-0.1,93.2,-42.0,4.12,5195.8,26366
1.4,93.444,-36.1,4.967,5228.1,30310
1.4,93.91799999999999,-42.7,4.963,5228.1,20294
1.4,93.91799999999999,-42.7,4.961,5228.1,209
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,11322
-0.1,93.2,-42.0,4.12,5195.8,7316
1.1,93.994,-36.4,4.855,5191.0,15486
1.4,94.465,-41.8,4.959,5228.1,29747
1.4,93.444,-36.1,4.968,5228.1,29276
-1.8,92.89299999999999,-46.2,1.281,5099.1,8433
-1.8,92.89299999999999,-46.2,1.327,5099.1,18392
1.4,93.91799999999999,-42.7,4.957,5228.1,13094
1.4,93.444,-36.1,4.9639999999999995,5228.1,11779
1.4,93.91799999999999,-42.7,4.962,5228.1,19467
1.1,93.994,-36.4,4.857,5191.0,1756
-0.1,93.2,-42.0,4.0760000000000005,5195.8,25439
1.1,93.994,-36.4,4.857,5191.0,14998
1.4,93.91799999999999,-42.7,4.96,5228.1,21794
-1.8,93.075,-47.1,1.365,5099.1,14603
-1.8,92.89299999999999,-46.2,1.25,5099.1,23806
-0.1,93.2,-42.0,4.021,5195.8,10111
-1.8,92.89299999999999,-46.2,1.25,5099.1,8579
1.4,94.465,-41.8,4.959,5228.1,24224
1.4,94.465,-41.8,4.8660000000000005,5228.1,16682
-2.9,92.469,-33.6,1.044,5076.2,2605
1.4,93.444,-36.1,4.965,5228.1,22751
-1.8,93.075,-47.1,1.435,5099.1,621
1.4,93.91799999999999,-42.7,4.958,5228.1,37481
1.4,93.91799999999999,-42.7,4.961,5228.1,2781
-1.8,93.075,-47.1,1.405,5099.1,14981
-1.8,93.075,-47.1,1.405,5099.1,2678
1.4,94.465,-41.8,4.864,5228.1,9723
1.1,93.994,-36.4,4.859,5191.0,29610
-0.1,93.2,-42.0,4.191,5195.8,5506
-1.8,93.876,-40.0,0.695,5008.7,30665
-1.8,93.075,-47.1,1.365,5099.1,10066
-1.8,93.075,-47.1,1.365,5099.1,17077
1.4,93.91799999999999,-42.7,4.962,5228.1,9130
1.4,93.91799999999999,-42.7,4.962,5228.1,1234
-0.1,93.2,-42.0,4.12,5195.8,20041
1.4,93.91799999999999,-42.7,4.962,5228.1,12953
1.4,94.465,-41.8,4.959,5228.1,17425
-1.8,92.89299999999999,-46.2,1.27,5099.1,39746
-0.1,93.2,-42.0,4.1530000000000005,5195.8,9579
1.4,93.444,-36.1,4.965,5228.1,7968
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,38142
1.4,93.444,-36.1,4.962,5228.1,27926
1.1,93.994,-36.4,4.8580000000000005,5191.0,8842
1.4,93.444,-36.1,4.965,5228.1,25788
-1.8,93.075,-47.1,1.415,5099.1,29542
-3.4,92.37899999999999,-29.8,0.743,5017.5,714
-1.8,92.89299999999999,-46.2,1.291,5099.1,3133
1.4,93.91799999999999,-42.7,4.962,5228.1,29634
-0.1,93.2,-42.0,4.0760000000000005,5195.8,22785
-0.1,93.2,-42.0,4.191,5195.8,23149
1.4,94.465,-41.8,4.961,5228.1,6523
1.4,93.444,-36.1,4.963,5228.1,17614
-3.4,92.649,-30.1,0.715,5017.5,36800
-2.9,92.963,-40.8,1.262,5076.2,27042
1.4,93.91799999999999,-42.7,4.961,5228.1,32484
1.4,93.444,-36.1,4.968,5228.1,12538
1.4,93.91799999999999,-42.7,4.96,5228.1,32129
-2.9,92.20100000000001,-31.4,0.883,5076.2,6487
1.4,93.444,-36.1,4.967,5228.1,6246
-3.4,92.649,-30.1,0.716,5017.5,31130
-3.4,92.649,-30.1,0.715,5017.5,43
1.4,93.444,-36.1,4.963,5228.1,18610
-1.7,94.027,-38.3,0.899,4991.6,6900
1.1,93.994,-36.4,4.86,5191.0,17694
-0.1,93.2,-42.0,4.191,5195.8,3388
1.1,93.994,-36.4,4.856,5191.0,16367
-1.7,94.055,-39.8,0.7070000000000001,4991.6,8226
-2.9,92.963,-40.8,1.252,5076.2,26188
-1.8,92.89299999999999,-46.2,1.25,5099.1,11807
-1.8,93.876,-40.0,0.677,5008.7,13698
1.4,93.91799999999999,-42.7,4.962,5228.1,11695
1.4,93.444,-36.1,4.9639999999999995,5228.1,30547
-0.1,93.79799999999999,-40.4,4.86,5195.8,17238
1.4,93.444,-36.1,4.963,5228.1,8008
-1.8,92.89299999999999,-46.2,1.281,5099.1,37413
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,20065
-1.1,94.601,-49.5,0.9420000000000001,4963.6,1810
-1.8,92.84299999999999,-50.0,1.51,5099.1,16297
-1.8,92.89299999999999,-46.2,1.25,5099.1,4295
1.4,93.444,-36.1,4.962,5228.1,39973
1.4,93.91799999999999,-42.7,4.963,5228.1,4014
1.4,93.91799999999999,-42.7,4.961,5228.1,35277
1.1,93.994,-36.4,4.856,5191.0,11383
1.4,93.91799999999999,-42.7,4.962,5228.1,12482
-0.1,93.2,-42.0,4.0760000000000005,5195.8,27402
1.4,93.91799999999999,-42.7,4.963,5228.1,25814
-1.7,94.055,-39.8,0.723,4991.6,25561
1.1,93.994,-36.4,4.864,5191.0,20188
1.4,93.444,-36.1,4.9639999999999995,5228.1,2464
-2.9,92.469,-33.6,1.072,5076.2,2633
1.1,93.994,-36.4,4.855,5191.0,38618
-3.4,92.37899999999999,-29.8,0.741,5017.5,11806
-1.1,94.76700000000001,-50.8,1.031,4963.6,33938
1.4,93.444,-36.1,4.965,5228.1,11045
1.4,93.91799999999999,-42.7,4.957,5228.1,6076
1.1,93.994,-36.4,4.856,5191.0,16245
1.4,93.444,-36.1,4.965,5228.1,2608
-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,33601
-1.8,93.075,-47.1,1.405,5099.1,9530
-1.8,92.89299999999999,-46.2,1.327,5099.1,16615
1.1,93.994,-36.4,4.86,5191.0,19617
1.4,93.91799999999999,-42.7,4.963,5228.1,6656
1.1,93.994,-36.4,4.857,5191.0,859
1.4,93.444,-36.1,4.963,5228.1,4345
1.4,93.91799999999999,-42.7,4.961,5228.1,23325
-2.9,92.963,-40.8,1.268,5076.2,33727
-1.8,92.89299999999999,-46.2,1.291,5099.1,18734
-1.8,93.075,-47.1,1.405,5099.1,31295
1.4,94.465,-41.8,4.959,5228.1,25939
-1.8,93.075,-47.1,1.365,5099.1,19771
1.4,93.444,-36.1,4.963,5228.1,21101
-1.8,93.075,-47.1,1.41,5099.1,39738
1.4,93.444,-36.1,4.9639999999999995,5228.1,19864
-0.1,93.2,-42.0,4.1530000000000005,5195.8,34116
1.4,93.444,-36.1,4.962,5228.1,36313
-1.8,92.89299999999999,-46.2,1.266,5099.1,40657
1.4,94.465,-41.8,4.865,5228.1,9353
-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,11284
-3.4,92.649,-30.1,0.7140000000000001,5017.5,29855
1.4,94.465,-41.8,4.959,5228.1,36241
1.1,93.994,-36.4,4.86,5191.0,9742
1.1,93.994,-36.4,4.86,5191.0,13797
-0.1,93.2,-42.0,4.1530000000000005,5195.8,22811
1.4,94.465,-41.8,4.961,5228.1,6353
-1.8,92.89299999999999,-46.2,1.27,5099.1,37179
1.4,93.91799999999999,-42.7,4.962,5228.1,22862
-1.8,92.89299999999999,-46.2,1.266,5099.1,30676
-1.8,92.89299999999999,-46.2,1.327,5099.1,34281
1.4,94.465,-41.8,4.864,5228.1,8674
1.4,93.91799999999999,-42.7,4.962,5228.1,16774
1.4,93.444,-36.1,4.965,5228.1,38548
1.1,93.994,-36.4,4.86,5191.0,14836
1.4,93.91799999999999,-42.7,4.961,5228.1,30684
1.4,93.91799999999999,-42.7,4.963,5228.1,27273
-3.4,92.37899999999999,-29.8,0.813,5017.5,38260
1.4,94.465,-41.8,4.961,5228.1,20308
-1.8,92.89299999999999,-46.2,1.281,5099.1,40501
-0.1,93.2,-42.0,4.0760000000000005,5195.8,28000
1.4,94.465,-41.8,4.961,5228.1,28781
-3.4,92.431,-26.9,0.742,5017.5,17611
1.1,93.994,-36.4,4.856,5191.0,36655
1.4,93.444,-36.1,4.967,5228.1,8669
1.4,93.444,-36.1,4.9639999999999995,5228.1,27999
1.1,93.994,-36.4,4.857,5191.0,8565
1.4,93.444,-36.1,4.963,5228.1,6930
1.4,94.465,-41.8,4.958,5228.1,4684
-1.8,93.075,-47.1,1.405,5099.1,20176
-1.7,94.055,-39.8,0.7290000000000001,4991.6,2
-0.1,93.2,-42.0,4.12,5195.8,19662
1.4,94.465,-41.8,4.865,5228.1,23898
1.4,94.465,-41.8,4.864,5228.1,13522
1.4,93.91799999999999,-42.7,4.96,5228.1,13680
1.4,94.465,-41.8,4.959,5228.1,11570
-0.1,93.2,-42.0,4.021,5195.8,36829
1.1,93.994,-36.4,4.8580000000000005,5191.0,34252
1.1,93.994,-36.4,4.8580000000000005,5191.0,6552
-3.4,92.431,-26.9,0.731,5017.5,39812
1.1,93.994,-36.4,4.86,5191.0,25199
1.4,94.465,-41.8,4.961,5228.1,22265
1.4,94.465,-41.8,4.967,5228.1,40729
1.4,93.91799999999999,-42.7,4.963,5228.1,6127
1.1,93.994,-36.4,4.857,5191.0,14429
1.4,94.465,-41.8,4.865,5228.1,31832
-2.9,92.963,-40.8,1.262,5076.2,6078
-1.8,92.89299999999999,-46.2,1.344,5099.1,3791
1.4,93.91799999999999,-42.7,4.962,5228.1,23004
-1.8,93.876,-40.0,0.682,5008.7,29015
1.4,94.465,-41.8,4.961,5228.1,30395
-2.9,92.963,-40.8,1.262,5076.2,22277
1.1,93.994,-36.4,4.86,5191.0,26630
-0.1,93.2,-42.0,4.0760000000000005,5195.8,26912
-1.8,92.89299999999999,-46.2,1.281,5099.1,24966
1.4,94.465,-41.8,4.865,5228.1,6876
1.1,93.994,-36.4,4.856,5191.0,5099
1.4,94.465,-41.8,4.96,5228.1,2308
1.4,93.444,-36.1,4.963,5228.1,35098
-2.9,92.963,-40.8,1.244,5076.2,10009
-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1,14256
-2.9,92.963,-40.8,1.262,5076.2,11638
1.4,93.91799999999999,-42.7,4.962,5228.1,12087
-0.1,93.2,-42.0,4.0760000000000005,5195.8,28137
1.1,93.994,-36.4,4.857,5191.0,22774
1.4,93.91799999999999,-42.7,4.963,5228.1,34504
-1.8,92.89299999999999,-46.2,1.327,5099.1,32379
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,15546
-1.8,92.89299999999999,-46.2,1.327,5099.1,27054
-1.7,94.055,-39.8,0.7609999999999999,4991.6,13303
