emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
1.1,93.994,-36.4,4.8580000000000005,5191.0,38519
1.4,94.465,-41.8,4.962,5228.1,6765
1.1,93.994,-36.4,4.855,5191.0,25141
1.4,93.91799999999999,-42.7,4.968,5228.1,2916
-0.1,93.2,-42.0,4.191,5195.8,1851
1.1,93.994,-36.4,4.864,5191.0,17950
-0.1,93.2,-42.0,4.1530000000000005,5195.8,38191
-1.8,92.89299999999999,-46.2,1.27,5099.1,38195
1.1,93.994,-36.4,4.864,5191.0,28152
-1.8,93.075,-47.1,1.405,5099.1,22307
1.4,94.465,-41.8,4.864,5228.1,12724
1.4,94.465,-41.8,4.967,5228.1,2769
-1.8,93.075,-47.1,1.483,5099.1,27261
-1.8,92.89299999999999,-46.2,1.344,5099.1,35414
-3.4,92.649,-30.1,0.7140000000000001,5017.5,25774
1.4,94.465,-41.8,4.962,5228.1,10967
1.4,93.91799999999999,-42.7,4.963,5228.1,32530
-1.8,92.89299999999999,-46.2,1.344,5099.1,14202
1.4,94.465,-41.8,4.959,5228.1,33021
1.4,93.444,-36.1,4.965,5228.1,19860
-1.7,94.215,-40.3,0.846,4991.6,34087
-1.7,94.055,-39.8,0.7390000000000001,4991.6,31371
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,12752
-1.8,92.89299999999999,-46.2,1.281,5099.1,38642
-0.1,93.2,-42.0,4.0760000000000005,5195.8,33832
1.4,93.444,-36.1,4.963,5228.1,6119
-1.8,92.89299999999999,-46.2,1.244,5099.1,37169
1.1,93.994,-36.4,4.8580000000000005,5191.0,9345
-0.1,93.2,-42.0,4.0760000000000005,5195.8,25756
1.4,93.444,-36.1,4.9639999999999995,5228.1,24094
1.1,93.994,-36.4,4.859,5191.0,5128
-0.1,93.2,-42.0,4.0760000000000005,5195.8,22129
-1.7,94.215,-40.3,0.8959999999999999,4991.6,40047
1.4,93.91799999999999,-42.7,4.963,5228.1,36538
-0.1,93.2,-42.0,4.1530000000000005,5195.8,23864
1.4,93.91799999999999,-42.7,4.962,5228.1,30235
1.1,93.994,-36.4,4.857,5191.0,610
-0.1,93.2,-42.0,4.191,5195.8,35741
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,36207
1.4,93.91799999999999,-42.7,4.961,5228.1,22250
-3.4,92.37899999999999,-29.8,0.773,5017.5,40715
-1.8,92.89299999999999,-46.2,1.27,5099.1,6188
1.4,93.444,-36.1,4.968,5228.1,36319
1.4,93.91799999999999,-42.7,4.963,5228.1,11697
1.1,93.994,-36.4,4.86,5191.0,32168
1.1,93.994,-36.4,4.857,5191.0,6498
1.4,94.465,-41.8,4.96,5228.1,19858
-1.8,93.075,-47.1,1.405,5099.1,30047
1.1,93.994,-36.4,4.857,5191.0,9817
1.4,93.444,-36.1,4.963,5228.1,28679
1.4,93.444,-36.1,4.9639999999999995,5228.1,21839
1.4,93.444,-36.1,4.968,5228.1,28261
1.4,94.465,-41.8,4.967,5228.1,5939
1.4,93.91799999999999,-42.7,4.96,5228.1,40563
1.4,93.444,-36.1,4.966,5228.1,30831
1.4,94.465,-41.8,4.959,5228.1,20980
1.4,94.465,-41.8,4.8660000000000005,5228.1,36305
1.4,94.465,-41.8,4.961,5228.1,13944
-2.9,92.469,-33.6,1.072,5076.2,29936
-1.8,92.89299999999999,-46.2,1.327,5099.1,12612
1.4,93.91799999999999,-42.7,4.962,5228.1,19728
1.4,93.444,-36.1,4.9639999999999995,5228.1,10907
-1.8,93.075,-47.1,1.405,5099.1,34071
-1.7,94.215,-40.3,0.87,4991.6,39336
-1.8,93.075,-47.1,1.405,5099.1,27936
1.4,93.91799999999999,-42.7,4.962,5228.1,700
1.4,93.91799999999999,-42.7,4.963,5228.1,11513
-0.1,93.2,-42.0,4.191,5195.8,16667
-0.1,93.2,-42.0,4.191,5195.8,8245
1.4,94.465,-41.8,4.96,5228.1,26216
1.1,93.994,-36.4,4.857,5191.0,27166
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1658
-1.8,92.89299999999999,-46.2,1.344,5099.1,10830
1.1,93.994,-36.4,4.857,5191.0,37269
-2.9,92.20100000000001,-31.4,0.879,5076.2,26166
1.4,94.465,-41.8,4.865,5228.1,35666
1.4,93.91799999999999,-42.7,4.961,5228.1,8431
1.4,93.91799999999999,-42.7,4.961,5228.1,25191
1.4,94.465,-41.8,4.958,5228.1,21228
-0.1,93.2,-42.0,4.191,5195.8,21123
1.4,94.465,-41.8,4.96,5228.1,21555
1.4,93.444,-36.1,4.963,5228.1,21441
-0.1,93.2,-42.0,4.0760000000000005,5195.8,8322
1.4,93.444,-36.1,4.963,5228.1,24577
1.4,93.91799999999999,-42.7,4.962,5228.1,35265
-1.8,92.89299999999999,-46.2,1.327,5099.1,40010
1.1,93.994,-36.4,4.857,5191.0,38467
1.4,93.91799999999999,-42.7,4.961,5228.1,18772
1.4,94.465,-41.8,4.961,5228.1,37268
1.4,93.444,-36.1,4.962,5228.1,35028
1.1,93.994,-36.4,4.8580000000000005,5191.0,2979
1.4,94.465,-41.8,4.967,5228.1,16877
1.4,94.465,-41.8,4.959,5228.1,24774
1.1,93.994,-36.4,4.8580000000000005,5191.0,10440
1.4,93.91799999999999,-42.7,4.963,5228.1,4209
-0.1,93.2,-42.0,4.021,5195.8,6905
-1.8,93.075,-47.1,1.405,5099.1,26650
1.4,93.91799999999999,-42.7,4.968,5228.1,27989
1.4,94.465,-41.8,4.96,5228.1,30566
1.4,93.91799999999999,-42.7,4.968,5228.1,21920
-0.1,93.2,-42.0,4.0760000000000005,5195.8,33932
1.4,93.91799999999999,-42.7,4.962,5228.1,39016
-3.4,92.649,-30.1,0.715,5017.5,37031
1.4,93.91799999999999,-42.7,4.968,5228.1,27037
-1.8,93.075,-47.1,1.405,5099.1,25635
1.4,93.91799999999999,-42.7,4.961,5228.1,27392
-1.8,93.075,-47.1,1.405,5099.1,19324
1.4,93.91799999999999,-42.7,4.961,5228.1,33512
-3.0,92.713,-33.0,0.7120000000000001,5023.5,20199
-1.7,94.215,-40.3,0.79,4991.6,16948
1.4,93.91799999999999,-42.7,4.962,5228.1,30440
-1.8,93.369,-34.8,0.653,5008.7,19862
-3.0,92.713,-33.0,0.72,5023.5,39344
-2.9,92.469,-33.6,0.914,5076.2,9578
1.4,93.91799999999999,-42.7,4.963,5228.1,17938
-0.1,93.2,-42.0,4.021,5195.8,35904
1.4,93.91799999999999,-42.7,4.963,5228.1,33109
-2.9,92.963,-40.8,1.26,5076.2,814
-1.8,93.369,-34.8,0.636,5008.7,17608
1.1,93.994,-36.4,4.857,5191.0,39254
1.1,93.994,-36.4,4.8580000000000005,5191.0,17543
-0.1,93.2,-42.0,4.1530000000000005,5195.8,37270
-1.8,92.84299999999999,-50.0,1.811,5099.1,15757
1.4,93.444,-36.1,4.963,5228.1,32193
1.4,93.444,-36.1,4.963,5228.1,12513
1.4,94.465,-41.8,4.864,5228.1,5880
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,39335
1.4,93.91799999999999,-42.7,4.963,5228.1,31785
1.4,93.91799999999999,-42.7,4.962,5228.1,34819
-0.1,93.2,-42.0,4.021,5195.8,11471
1.4,93.91799999999999,-42.7,4.962,5228.1,39127
1.4,94.465,-41.8,4.959,5228.1,22631
1.1,93.994,-36.4,4.857,5191.0,18524
1.4,93.91799999999999,-42.7,4.963,5228.1,13296
1.4,93.444,-36.1,4.9639999999999995,5228.1,37749
1.1,93.994,-36.4,4.857,5191.0,18847
-1.8,92.89299999999999,-46.2,1.327,5099.1,39507
1.1,93.994,-36.4,4.857,5191.0,30193
1.4,93.444,-36.1,4.966,5228.1,32897
-1.8,92.84299999999999,-50.0,1.538,5099.1,13230
-1.8,92.89299999999999,-46.2,1.327,5099.1,27940
-1.8,92.89299999999999,-46.2,1.244,5099.1,17771
-1.8,92.89299999999999,-46.2,1.25,5099.1,32040
1.4,93.91799999999999,-42.7,4.962,5228.1,36209
1.4,93.91799999999999,-42.7,4.957,5228.1,38788
1.1,93.994,-36.4,4.856,5191.0,8017
1.1,93.994,-36.4,4.857,5191.0,30843
1.1,93.994,-36.4,4.857,5191.0,4013
1.4,93.91799999999999,-42.7,4.962,5228.1,33631
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,22219
-3.0,92.713,-33.0,0.72,5023.5,31466
-1.8,93.749,-34.6,0.645,5008.7,15246
1.4,93.91799999999999,-42.7,4.963,5228.1,41172
1.4,93.91799999999999,-42.7,4.962,5228.1,6045
-1.8,92.89299999999999,-46.2,1.327,5099.1,36974
1.4,93.91799999999999,-42.7,4.96,5228.1,10711
1.4,93.444,-36.1,4.965,5228.1,9517
1.1,93.994,-36.4,4.856,5191.0,17790
-0.1,93.2,-42.0,4.191,5195.8,2345
-1.8,93.075,-47.1,1.405,5099.1,4875
1.4,93.444,-36.1,4.967,5228.1,18744
-2.9,92.963,-40.8,1.26,5076.2,40789
-0.1,93.2,-42.0,4.021,5195.8,35947
-3.4,92.431,-26.9,0.722,5017.5,22038
1.4,93.91799999999999,-42.7,4.962,5228.1,6643
-0.1,93.2,-42.0,4.191,5195.8,800
-1.8,92.89299999999999,-46.2,1.327,5099.1,32506
1.4,93.444,-36.1,4.963,5228.1,30271
1.4,93.444,-36.1,4.966,5228.1,14073
-1.8,93.075,-47.1,1.405,5099.1,4135
1.4,93.444,-36.1,4.9639999999999995,5228.1,23137
-2.9,92.20100000000001,-31.4,0.884,5076.2,36749
-0.1,93.2,-42.0,4.1530000000000005,5195.8,867
1.4,93.91799999999999,-42.7,4.961,5228.1,17853
1.4,93.91799999999999,-42.7,4.962,5228.1,7733
-1.8,92.89299999999999,-46.2,1.344,5099.1,6471
1.1,93.994,-36.4,4.859,5191.0,18328
1.4,93.91799999999999,-42.7,4.962,5228.1,33180
1.4,93.91799999999999,-42.7,4.96,5228.1,26617
1.4,93.444,-36.1,4.966,5228.1,12391
1.4,94.465,-41.8,4.967,5228.1,29545
1.4,94.465,-41.8,4.959,5228.1,30159
-1.8,93.876,-40.0,0.6990000000000001,5008.7,619
1.4,93.91799999999999,-42.7,4.962,5228.1,17784
1.1,93.994,-36.4,4.856,5191.0,29974
1.4,93.91799999999999,-42.7,4.962,5228.1,38703
-1.8,93.075,-47.1,1.453,5099.1,26458
-2.9,92.963,-40.8,1.26,5076.2,13739
1.4,93.91799999999999,-42.7,4.962,5228.1,30986
1.1,93.994,-36.4,4.859,5191.0,1056
-1.8,92.89299999999999,-46.2,1.244,5099.1,19195
1.4,93.444,-36.1,4.968,5228.1,3370
-1.8,92.89299999999999,-46.2,1.291,5099.1,29728
-0.1,93.2,-42.0,4.021,5195.8,31774
-0.1,93.2,-42.0,4.1530000000000005,5195.8,40583
1.4,93.91799999999999,-42.7,4.962,5228.1,19027
1.4,93.91799999999999,-42.7,4.961,5228.1,40510
1.4,94.465,-41.8,4.961,5228.1,5754
1.4,93.91799999999999,-42.7,4.963,5228.1,15268
-0.1,93.2,-42.0,4.021,5195.8,9157
1.4,93.91799999999999,-42.7,4.963,5228.1,33315
1.1,93.994,-36.4,4.857,5191.0,19838
1.1,93.994,-36.4,4.856,5191.0,38155
1.4,93.444,-36.1,4.967,5228.1,24373
-0.1,93.2,-42.0,4.12,5195.8,2314
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,3775
-1.8,92.89299999999999,-46.2,1.25,5099.1,25203
1.4,93.91799999999999,-42.7,4.962,5228.1,18277
1.4,93.91799999999999,-42.7,4.96,5228.1,5260
-3.4,92.649,-30.1,0.7140000000000001,5017.5,22646
-1.8,93.075,-47.1,1.405,5099.1,28129
1.1,93.994,-36.4,4.857,5191.0,8081
-0.1,93.2,-42.0,4.12,5195.8,12097
-1.8,93.075,-47.1,1.415,5099.1,35152
1.4,94.465,-41.8,4.8660000000000005,5228.1,21838
-1.8,93.075,-47.1,1.405,5099.1,16266
-0.1,93.2,-42.0,4.0760000000000005,5195.8,39548
-3.4,92.649,-30.1,0.7190000000000001,5017.5,26153
1.1,93.994,-36.4,4.857,5191.0,24087
-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,925
1.4,93.444,-36.1,4.966,5228.1,19629
1.4,93.444,-36.1,4.965,5228.1,17326
1.1,93.994,-36.4,4.864,5191.0,23698
1.4,93.444,-36.1,4.9639999999999995,5228.1,6424
1.1,93.994,-36.4,4.8580000000000005,5191.0,76
1.4,93.91799999999999,-42.7,4.962,5228.1,19830
1.1,93.994,-36.4,4.86,5191.0,40955
1.4,93.444,-36.1,4.963,5228.1,31178
-1.8,92.89299999999999,-46.2,1.354,5099.1,2604
1.4,93.91799999999999,-42.7,4.962,5228.1,19459
-1.8,93.075,-47.1,1.405,5099.1,14619
1.1,93.994,-36.4,4.857,5191.0,1834
-1.7,94.055,-39.8,0.7020000000000001,4991.6,14353
1.1,93.994,-36.4,4.859,5191.0,34712
1.1,93.994,-36.4,4.86,5191.0,37779
1.1,93.994,-36.4,4.86,5191.0,4194
-0.1,93.2,-42.0,4.12,5195.8,11603
-2.9,92.963,-40.8,1.26,5076.2,7721
-1.8,93.075,-47.1,1.405,5099.1,2027
1.4,93.91799999999999,-42.7,4.962,5228.1,33000
1.1,93.994,-36.4,4.857,5191.0,3676
-1.8,92.89299999999999,-46.2,1.244,5099.1,29547
1.1,93.994,-36.4,4.8580000000000005,5191.0,24048
1.1,93.994,-36.4,4.8580000000000005,5191.0,17723
1.1,93.994,-36.4,4.859,5191.0,21881
1.4,93.91799999999999,-42.7,4.968,5228.1,18372
-0.1,93.2,-42.0,4.0760000000000005,5195.8,5198
1.4,93.91799999999999,-42.7,4.968,5228.1,40587
1.4,93.444,-36.1,4.9639999999999995,5228.1,39027
-2.9,92.20100000000001,-31.4,0.8290000000000001,5076.2,25997
1.1,93.994,-36.4,4.855,5191.0,29323
1.1,93.994,-36.4,4.864,5191.0,16283
-3.4,92.431,-26.9,0.742,5017.5,12741
1.1,93.994,-36.4,4.857,5191.0,19865
1.4,93.91799999999999,-42.7,4.958,5228.1,2338
-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,29373
1.4,93.91799999999999,-42.7,4.963,5228.1,16302
-1.8,92.89299999999999,-46.2,1.244,5099.1,1379
1.4,93.444,-36.1,4.9639999999999995,5228.1,24395
-3.4,92.37899999999999,-29.8,0.77,5017.5,18689
1.1,93.994,-36.4,4.856,5191.0,12653
-1.8,92.84299999999999,-50.0,1.629,5099.1,23096
-1.8,92.89299999999999,-46.2,1.344,5099.1,30160
1.4,93.91799999999999,-42.7,4.958,5228.1,18637
1.1,93.994,-36.4,4.856,5191.0,24059
1.4,93.91799999999999,-42.7,4.961,5228.1,7664
-0.1,93.2,-42.0,3.9010000000000002,5195.8,15327
1.1,93.994,-36.4,4.857,5191.0,33214
1.4,93.444,-36.1,4.963,5228.1,31193
1.4,93.91799999999999,-42.7,4.962,5228.1,17982
1.4,94.465,-41.8,4.8660000000000005,5228.1,16892
1.1,93.994,-36.4,4.864,5191.0,3820
1.1,93.994,-36.4,4.8580000000000005,5191.0,14646
-0.1,93.2,-42.0,4.021,5195.8,2796
-0.1,93.2,-42.0,4.191,5195.8,21100
-0.1,93.2,-42.0,4.0760000000000005,5195.8,8210
-1.8,92.89299999999999,-46.2,1.327,5099.1,24759
1.4,93.444,-36.1,4.965,5228.1,25174
1.4,94.465,-41.8,4.865,5228.1,6350
1.4,94.465,-41.8,4.864,5228.1,22429
-0.1,93.2,-42.0,4.12,5195.8,31209
1.4,93.91799999999999,-42.7,4.962,5228.1,14874
1.4,94.465,-41.8,4.865,5228.1,33972
-1.1,94.76700000000001,-50.8,1.035,4963.6,22142
1.1,93.994,-36.4,4.86,5191.0,13968
-1.8,92.89299999999999,-46.2,1.266,5099.1,25090
1.4,93.91799999999999,-42.7,4.962,5228.1,37313
1.4,93.91799999999999,-42.7,4.96,5228.1,34447
-1.8,92.89299999999999,-46.2,1.344,5099.1,27489
1.1,93.994,-36.4,4.855,5191.0,29993
1.1,93.994,-36.4,4.857,5191.0,21146
-1.8,93.075,-47.1,1.435,5099.1,22505
-1.8,92.89299999999999,-46.2,1.25,5099.1,7000
-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,3293
-1.8,92.89299999999999,-46.2,1.266,5099.1,29313
1.4,93.444,-36.1,4.968,5228.1,2853
1.4,93.91799999999999,-42.7,4.96,5228.1,28570
1.1,93.994,-36.4,4.8580000000000005,5191.0,22888
-1.8,93.075,-47.1,1.405,5099.1,9630
1.1,93.994,-36.4,4.864,5191.0,32399
-1.8,92.89299999999999,-46.2,1.266,5099.1,35161
-1.8,93.075,-47.1,1.41,5099.1,30335
-3.4,92.649,-30.1,0.716,5017.5,25537
1.4,93.444,-36.1,4.9639999999999995,5228.1,21499
-0.1,93.2,-42.0,4.021,5195.8,19032
1.4,93.91799999999999,-42.7,4.961,5228.1,4695
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,14740
1.1,93.994,-36.4,4.855,5191.0,10150
1.4,93.91799999999999,-42.7,4.968,5228.1,20583
-3.4,92.649,-30.1,0.716,5017.5,28844
1.4,94.465,-41.8,4.967,5228.1,36260
-0.1,93.2,-42.0,4.191,5195.8,23066
-3.4,92.37899999999999,-29.8,0.743,5017.5,9330
1.1,93.994,-36.4,4.857,5191.0,38676
-0.1,93.2,-42.0,4.1530000000000005,5195.8,9298
1.4,93.91799999999999,-42.7,4.96,5228.1,20867
1.4,94.465,-41.8,4.864,5228.1,27075
1.4,93.444,-36.1,4.9639999999999995,5228.1,2652
1.1,93.994,-36.4,4.856,5191.0,17018
1.4,93.444,-36.1,4.967,5228.1,24443
-1.8,93.075,-47.1,1.405,5099.1,19697
1.4,93.444,-36.1,4.963,5228.1,2467
1.4,93.444,-36.1,4.9639999999999995,5228.1,33345
1.4,93.444,-36.1,4.962,5228.1,40615
-1.8,92.89299999999999,-46.2,1.264,5099.1,15342
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,25160
-1.8,92.89299999999999,-46.2,1.25,5099.1,16496
-1.8,92.89299999999999,-46.2,1.25,5099.1,21456
1.4,93.444,-36.1,4.963,5228.1,40318
1.4,93.91799999999999,-42.7,4.962,5228.1,21457
-1.8,92.89299999999999,-46.2,1.354,5099.1,20286
1.4,93.91799999999999,-42.7,4.962,5228.1,18346
1.1,93.994,-36.4,4.86,5191.0,15120
1.4,93.444,-36.1,4.965,5228.1,25757
-3.4,92.431,-26.9,0.754,5017.5,37559
1.4,93.444,-36.1,4.963,5228.1,38631
-1.8,92.89299999999999,-46.2,1.291,5099.1,23559
1.4,93.444,-36.1,4.965,5228.1,38113
1.4,93.444,-36.1,4.967,5228.1,26228
-1.8,92.89299999999999,-46.2,1.327,5099.1,33433
1.4,93.91799999999999,-42.7,4.968,5228.1,4792
-0.1,93.2,-42.0,4.0760000000000005,5195.8,15397
1.1,93.994,-36.4,4.856,5191.0,15236
1.4,94.465,-41.8,4.961,5228.1,10901
1.4,93.444,-36.1,4.967,5228.1,12643
-1.1,94.601,-49.5,0.977,4963.6,5154
1.4,93.91799999999999,-42.7,4.962,5228.1,6573
1.1,93.994,-36.4,4.857,5191.0,34357
-1.8,93.075,-47.1,1.405,5099.1,2718
1.4,93.444,-36.1,4.963,5228.1,15352
-1.8,93.749,-34.6,0.659,5008.7,23592
-1.8,93.075,-47.1,1.405,5099.1,4432
1.1,93.994,-36.4,4.857,5191.0,15255
1.4,93.91799999999999,-42.7,4.963,5228.1,20765
1.4,93.91799999999999,-42.7,4.962,5228.1,9036
-1.8,92.89299999999999,-46.2,1.281,5099.1,30726
1.4,94.465,-41.8,4.962,5228.1,1464
-3.4,92.649,-30.1,0.715,5017.5,15669
-0.1,93.2,-42.0,4.0760000000000005,5195.8,27710
-1.8,92.89299999999999,-46.2,1.281,5099.1,4027
-1.8,92.89299999999999,-46.2,1.266,5099.1,38425
1.1,93.994,-36.4,4.86,5191.0,35061
-1.7,94.027,-38.3,0.904,4991.6,23176
-0.1,93.2,-42.0,4.12,5195.8,3806
1.4,93.444,-36.1,4.966,5228.1,17535
-1.8,93.075,-47.1,1.405,5099.1,30994
-1.8,92.89299999999999,-46.2,1.334,5099.1,7837
-1.8,92.89299999999999,-46.2,1.244,5099.1,15885
1.4,93.444,-36.1,4.9639999999999995,5228.1,40322
-1.8,92.89299999999999,-46.2,1.25,5099.1,39685
-1.8,93.075,-47.1,1.41,5099.1,12775
1.4,93.444,-36.1,4.963,5228.1,18049
1.1,93.994,-36.4,4.857,5191.0,32374
1.4,94.465,-41.8,4.959,5228.1,32388
-1.8,92.89299999999999,-46.2,1.25,5099.1,2104
1.1,93.994,-36.4,4.857,5191.0,34762
-1.1,94.601,-49.5,0.953,4963.6,39614
1.4,94.465,-41.8,4.865,5228.1,20741
1.4,93.91799999999999,-42.7,4.957,5228.1,36557
1.4,93.91799999999999,-42.7,4.96,5228.1,29295
-0.1,93.2,-42.0,4.12,5195.8,38644
-1.8,93.075,-47.1,1.405,5099.1,30058
-2.9,92.963,-40.8,1.268,5076.2,9480
-1.8,93.749,-34.6,0.642,5008.7,14455
-0.1,93.2,-42.0,4.021,5195.8,33245
1.1,93.994,-36.4,4.86,5191.0,12046
-1.8,92.89299999999999,-46.2,1.25,5099.1,18393
1.1,93.994,-36.4,4.857,5191.0,2676
-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,3720
-1.8,92.89299999999999,-46.2,1.266,5099.1,11566
1.1,93.994,-36.4,4.857,5191.0,17220
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,29558
-1.8,93.075,-47.1,1.405,5099.1,14032
1.4,93.91799999999999,-42.7,4.963,5228.1,1563
-2.9,92.20100000000001,-31.4,0.883,5076.2,13983
1.1,93.994,-36.4,4.859,5191.0,2764
-0.1,93.2,-42.0,4.0760000000000005,5195.8,38240
1.1,93.994,-36.4,4.855,5191.0,3795
-0.1,93.2,-42.0,4.0760000000000005,5195.8,4238
1.4,93.91799999999999,-42.7,4.962,5228.1,23198
-1.1,94.199,-37.5,0.877,4963.6,30624
1.4,93.444,-36.1,4.963,5228.1,15124
1.4,94.465,-41.8,4.959,5228.1,59
1.1,93.994,-36.4,4.86,5191.0,2193
-3.4,92.649,-30.1,0.7140000000000001,5017.5,14332
-1.7,94.215,-40.3,0.8220000000000001,4991.6,20022
1.4,94.465,-41.8,4.865,5228.1,15192
1.1,93.994,-36.4,4.86,5191.0,1226
1.4,93.91799999999999,-42.7,4.963,5228.1,28875
1.4,93.444,-36.1,4.963,5228.1,19598
1.4,94.465,-41.8,4.864,5228.1,22400
-1.8,93.369,-34.8,0.644,5008.7,15425
1.4,93.91799999999999,-42.7,4.957,5228.1,31727
1.4,93.444,-36.1,4.9639999999999995,5228.1,32925
1.1,93.994,-36.4,4.857,5191.0,33402
1.4,93.91799999999999,-42.7,4.962,5228.1,1470
1.4,93.91799999999999,-42.7,4.962,5228.1,9384
1.4,93.444,-36.1,4.963,5228.1,30977
-1.8,92.89299999999999,-46.2,1.291,5099.1,23748
1.4,93.91799999999999,-42.7,4.96,5228.1,22458
1.4,93.91799999999999,-42.7,4.962,5228.1,11944
1.4,93.91799999999999,-42.7,4.962,5228.1,6663
-3.4,92.431,-26.9,0.733,5017.5,40478
1.1,93.994,-36.4,4.857,5191.0,24572
1.4,94.465,-41.8,4.958,5228.1,18370
1.4,93.444,-36.1,4.965,5228.1,28795
1.1,93.994,-36.4,4.857,5191.0,509
1.4,94.465,-41.8,4.959,5228.1,28066
-1.8,93.075,-47.1,1.41,5099.1,4216
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,19112
1.4,93.91799999999999,-42.7,4.962,5228.1,31781
1.4,93.91799999999999,-42.7,4.961,5228.1,24317
-1.8,92.89299999999999,-46.2,1.281,5099.1,9378
-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,28957
1.4,93.91799999999999,-42.7,4.962,5228.1,37762
-1.7,94.055,-39.8,0.7020000000000001,4991.6,4535
1.4,93.91799999999999,-42.7,4.96,5228.1,2670
-1.8,93.075,-47.1,1.405,5099.1,19382
1.4,93.91799999999999,-42.7,4.962,5228.1,24325
-1.8,92.89299999999999,-46.2,1.281,5099.1,6909
1.4,93.91799999999999,-42.7,4.962,5228.1,28277
1.4,94.465,-41.8,4.865,5228.1,20327
1.4,93.444,-36.1,4.963,5228.1,23877
-1.8,92.89299999999999,-46.2,1.266,5099.1,8884
1.4,93.91799999999999,-42.7,4.962,5228.1,38729
1.1,93.994,-36.4,4.857,5191.0,8250
-0.1,93.2,-42.0,4.1530000000000005,5195.8,15754
-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,16636
-0.1,93.2,-42.0,4.0760000000000005,5195.8,37149
1.1,93.994,-36.4,4.859,5191.0,22657
1.4,93.91799999999999,-42.7,4.963,5228.1,1321
1.4,94.465,-41.8,4.864,5228.1,22212
-1.8,92.89299999999999,-46.2,1.244,5099.1,4886
1.4,93.91799999999999,-42.7,4.958,5228.1,5697
1.4,93.444,-36.1,4.965,5228.1,18273
1.4,94.465,-41.8,4.959,5228.1,35609
1.4,93.444,-36.1,4.968,5228.1,10131
1.1,93.994,-36.4,4.857,5191.0,3099
1.1,93.994,-36.4,4.864,5191.0,21525
1.1,93.994,-36.4,4.856,5191.0,19108
1.1,93.994,-36.4,4.856,5191.0,24486
1.1,93.994,-36.4,4.857,5191.0,1594
-1.8,92.89299999999999,-46.2,1.291,5099.1,9933
-1.8,93.075,-47.1,1.405,5099.1,3643
1.4,93.444,-36.1,4.963,5228.1,30782
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,6508
-1.8,92.89299999999999,-46.2,1.334,5099.1,6115
1.4,93.91799999999999,-42.7,4.962,5228.1,20212
1.1,93.994,-36.4,4.856,5191.0,9549
1.4,93.444,-36.1,4.97,5228.1,20640
-0.1,93.2,-42.0,4.021,5195.8,8301
-1.8,92.89299999999999,-46.2,1.291,5099.1,8531
1.4,93.91799999999999,-42.7,4.966,5228.1,379
-1.8,92.89299999999999,-46.2,1.327,5099.1,15538
-3.4,92.37899999999999,-29.8,0.7390000000000001,5017.5,31342
1.4,93.444,-36.1,4.968,5228.1,26112
1.4,93.91799999999999,-42.7,4.968,5228.1,16577
-0.1,93.2,-42.0,4.021,5195.8,38332
1.4,93.91799999999999,-42.7,4.962,5228.1,30261
-1.8,92.89299999999999,-46.2,1.344,5099.1,9923
1.4,93.91799999999999,-42.7,4.961,5228.1,34416
-1.8,92.89299999999999,-46.2,1.266,5099.1,25807
-1.8,93.075,-47.1,1.405,5099.1,10432
1.4,93.91799999999999,-42.7,4.963,5228.1,15841
1.4,93.91799999999999,-42.7,4.961,5228.1,12370
-2.9,92.20100000000001,-31.4,0.873,5076.2,30220
1.4,93.91799999999999,-42.7,4.968,5228.1,8299
-1.8,92.89299999999999,-46.2,1.25,5099.1,27427
-3.4,92.431,-26.9,0.74,5017.5,13728
-1.8,93.075,-47.1,1.41,5099.1,20481
-1.8,92.89299999999999,-46.2,1.266,5099.1,13390
1.4,93.444,-36.1,4.97,5228.1,7404
1.1,93.994,-36.4,4.8580000000000005,5191.0,21153
1.4,94.465,-41.8,4.961,5228.1,3339
-1.8,93.369,-34.8,0.6459999999999999,5008.7,34325
-1.8,93.075,-47.1,1.423,5099.1,17616
1.4,93.91799999999999,-42.7,4.962,5228.1,9686
1.4,93.91799999999999,-42.7,4.961,5228.1,5112
-3.0,92.713,-33.0,0.7140000000000001,5023.5,2759
-1.8,92.89299999999999,-46.2,1.27,5099.1,56
1.4,93.444,-36.1,4.9639999999999995,5228.1,40559
1.1,93.994,-36.4,4.86,5191.0,20884
1.4,94.465,-41.8,4.8660000000000005,5228.1,16149
