age,job,marital,education,default,housing,loan,id
37,blue-collar,divorced,basic.9y,no,yes,no,27037
52,services,married,basic.6y,no,yes,no,25635
35,blue-collar,divorced,basic.4y,no,yes,no,27392
29,services,married,basic.6y,no,no,yes,19324
49,admin.,single,high.school,no,yes,no,33512
76,retired,married,university.degree,no,unknown,unknown,20199
37,admin.,single,university.degree,no,yes,no,16948
50,management,married,university.degree,unknown,no,no,30440
41,admin.,divorced,university.degree,no,yes,no,19862
48,admin.,married,high.school,unknown,no,yes,39344
50,self-employed,married,unknown,no,unknown,unknown,9578
32,services,single,high.school,no,yes,no,17938
43,services,single,high.school,unknown,no,yes,35904
53,blue-collar,married,basic.6y,no,yes,no,33109
50,blue-collar,married,basic.9y,no,yes,no,814
28,admin.,single,university.degree,no,no,no,17608
59,entrepreneur,married,basic.9y,no,yes,yes,39254
28,admin.,single,high.school,no,no,no,17543
38,admin.,single,high.school,no,yes,no,37270
30,management,married,university.degree,no,yes,no,15757
30,admin.,married,university.degree,no,yes,no,32193
33,admin.,single,university.degree,no,no,no,12513
46,blue-collar,married,basic.6y,no,yes,no,5880
30,admin.,single,university.degree,no,no,no,39335
35,technician,married,professional.course,no,no,no,31785
36,blue-collar,married,basic.9y,no,no,no,34819
58,retired,married,professional.course,unknown,yes,yes,11471
45,self-employed,divorced,university.degree,no,yes,no,39127
27,unemployed,married,high.school,no,yes,no,22631
28,blue-collar,single,basic.9y,unknown,no,yes,18524
40,admin.,divorced,university.degree,no,no,no,13296
53,admin.,married,high.school,unknown,no,no,37749
46,blue-collar,married,basic.6y,unknown,yes,no,18847
41,blue-collar,married,basic.9y,no,yes,no,39507
53,self-employed,married,university.degree,no,no,yes,30193
33,technician,married,high.school,no,yes,no,32897
35,admin.,married,high.school,no,yes,no,13230
26,unemployed,married,basic.9y,no,yes,yes,27940
46,admin.,married,high.school,no,yes,yes,17771
41,admin.,single,high.school,no,yes,no,32040
25,blue-collar,single,basic.9y,no,yes,no,36209
44,blue-collar,married,basic.4y,no,yes,no,38788
34,technician,married,high.school,no,no,yes,8017
47,blue-collar,divorced,basic.4y,no,no,no,30843
58,management,married,university.degree,no,no,no,4013
33,admin.,married,high.school,no,yes,no,33631
35,technician,married,professional.course,no,yes,no,22219
83,retired,married,high.school,no,yes,no,31466
29,technician,married,university.degree,no,yes,no,15246
27,blue-collar,single,basic.9y,unknown,yes,no,41172
27,management,single,university.degree,no,no,no,6045
30,services,single,high.school,no,yes,no,36974
55,blue-collar,married,basic.4y,unknown,yes,no,10711
41,admin.,married,university.degree,no,yes,no,9517
39,blue-collar,married,professional.course,unknown,yes,no,17790
32,management,single,university.degree,no,yes,yes,2345
39,management,single,university.degree,no,no,no,4875
41,technician,married,high.school,no,yes,yes,18744
53,housemaid,married,high.school,no,no,yes,40789
55,housemaid,married,basic.4y,unknown,no,no,35947
80,retired,divorced,high.school,no,yes,no,22038
32,services,single,high.school,unknown,yes,no,6643
46,management,married,basic.6y,no,no,no,800
27,blue-collar,single,basic.9y,unknown,yes,yes,32506
58,management,married,university.degree,unknown,yes,yes,30271
50,self-employed,married,university.degree,no,yes,no,14073
42,blue-collar,married,basic.4y,no,yes,no,4135
35,technician,single,professional.course,no,yes,yes,23137
46,unknown,married,unknown,no,no,yes,36749
48,technician,single,university.degree,no,yes,yes,867
28,technician,single,university.degree,unknown,no,no,17853
49,blue-collar,single,basic.4y,unknown,no,no,7733
46,admin.,divorced,high.school,no,no,no,6471
44,blue-collar,divorced,basic.6y,no,no,no,18328
48,housemaid,married,university.degree,no,yes,no,33180
42,entrepreneur,married,high.school,no,yes,no,26617
57,retired,married,basic.9y,unknown,yes,no,12391
35,retired,single,basic.6y,unknown,yes,no,29545
48,blue-collar,married,basic.6y,unknown,yes,no,30159
49,technician,married,university.degree,no,no,no,619
31,management,single,university.degree,no,no,no,17784
54,admin.,married,university.degree,no,no,no,29974
24,blue-collar,single,basic.4y,no,no,no,38703
45,services,married,high.school,no,no,no,26458
24,student,single,high.school,no,unknown,unknown,13739
46,admin.,married,high.school,no,no,no,30986
35,blue-collar,married,basic.9y,no,no,yes,1056
50,admin.,married,high.school,no,yes,yes,19195
41,technician,married,university.degree,no,yes,no,3370
39,management,single,university.degree,no,yes,no,29728
46,technician,married,professional.course,no,no,yes,31774
52,admin.,single,basic.9y,no,yes,no,40583
41,entrepreneur,single,high.school,no,yes,no,19027
23,services,single,high.school,no,no,no,40510
58,entrepreneur,married,basic.4y,no,no,no,5754
40,technician,single,unknown,no,yes,no,15268
30,admin.,single,university.degree,no,yes,yes,9157
50,housemaid,married,basic.4y,unknown,no,no,33315
29,self-employed,married,basic.6y,unknown,yes,no,19838
48,self-employed,married,basic.9y,unknown,yes,no,38155
50,admin.,divorced,high.school,unknown,no,no,24373
39,management,married,high.school,no,no,no,2314
28,student,single,university.degree,no,no,no,3775
39,technician,single,high.school,no,yes,no,25203
44,admin.,married,high.school,unknown,no,no,18277
39,admin.,divorced,basic.9y,no,yes,no,5260
38,admin.,married,university.degree,no,no,no,22646
47,admin.,married,high.school,unknown,unknown,unknown,28129
42,admin.,married,university.degree,no,no,no,8081
36,admin.,married,university.degree,no,yes,no,12097
60,housemaid,married,basic.4y,no,no,no,35152
41,technician,married,basic.6y,no,no,no,21838
34,blue-collar,married,basic.9y,no,yes,no,16266
30,self-employed,married,professional.course,no,yes,no,39548
38,admin.,married,university.degree,no,yes,no,26153
56,management,married,university.degree,unknown,no,no,24087
63,management,married,unknown,no,yes,no,925
36,blue-collar,married,professional.course,no,no,no,19629
48,services,married,basic.4y,unknown,yes,no,17326
38,blue-collar,single,basic.9y,unknown,no,no,23698
45,services,married,high.school,unknown,yes,no,6424
43,technician,divorced,university.degree,unknown,no,no,76
42,blue-collar,married,basic.9y,unknown,yes,no,19830
36,blue-collar,married,basic.9y,no,no,no,40955
59,admin.,married,basic.4y,unknown,yes,yes,31178
42,admin.,married,professional.course,no,yes,no,2604
55,management,divorced,basic.6y,unknown,no,no,19459
35,admin.,single,university.degree,no,yes,no,14619
38,housemaid,divorced,high.school,unknown,yes,no,1834
47,admin.,single,university.degree,no,yes,no,14353
35,admin.,married,university.degree,no,yes,no,34712
38,student,single,university.degree,no,no,no,37779
35,admin.,married,high.school,no,yes,no,4194
38,technician,divorced,high.school,no,yes,no,11603
40,management,divorced,university.degree,no,yes,no,7721
31,admin.,single,university.degree,no,no,yes,2027
42,technician,single,professional.course,no,yes,no,33000
44,blue-collar,married,basic.6y,no,yes,no,3676
38,technician,single,basic.9y,no,no,no,29547
41,technician,married,professional.course,no,yes,no,24048
31,blue-collar,married,basic.9y,no,unknown,unknown,17723
37,management,married,university.degree,no,unknown,unknown,21881
33,admin.,divorced,high.school,no,no,yes,18372
32,technician,single,university.degree,no,unknown,unknown,5198
56,management,married,university.degree,no,yes,no,40587
41,admin.,married,university.degree,no,yes,no,39027
42,admin.,divorced,university.degree,no,yes,no,25997
39,admin.,married,basic.6y,unknown,no,no,29323
35,blue-collar,married,high.school,no,yes,yes,16283
28,admin.,single,high.school,no,no,no,12741
31,admin.,married,high.school,no,no,no,19865
58,blue-collar,divorced,basic.4y,no,yes,no,2338
30,blue-collar,single,professional.course,no,yes,no,29373
36,blue-collar,divorced,basic.9y,no,no,no,16302
46,management,married,university.degree,no,no,no,1379
37,technician,married,high.school,no,yes,no,24395
27,admin.,single,university.degree,no,yes,no,18689
38,services,married,basic.9y,no,unknown,unknown,12653
28,technician,single,university.degree,no,no,no,23096
33,blue-collar,married,basic.6y,unknown,yes,no,30160
33,services,divorced,high.school,no,no,no,18637
42,blue-collar,single,basic.9y,no,unknown,unknown,24059
33,admin.,single,high.school,no,yes,no,7664
38,technician,married,professional.course,no,yes,yes,15327
46,admin.,married,unknown,no,no,no,33214
32,technician,married,professional.course,unknown,no,yes,31193
43,blue-collar,married,basic.9y,no,no,no,17982
40,admin.,married,university.degree,unknown,no,no,16892
36,self-employed,divorced,basic.4y,no,no,no,3820
28,technician,divorced,professional.course,no,no,no,14646
36,admin.,married,basic.6y,no,yes,yes,2796
50,entrepreneur,married,university.degree,unknown,yes,no,21100
43,technician,single,professional.course,unknown,unknown,unknown,8210
35,services,married,professional.course,no,yes,no,24759
55,blue-collar,married,basic.9y,unknown,yes,no,25174
32,services,married,high.school,no,yes,no,6350
32,blue-collar,married,basic.4y,unknown,yes,no,22429
31,technician,single,professional.course,no,no,no,31209
37,services,married,high.school,no,no,yes,14874
34,blue-collar,married,basic.6y,unknown,no,no,33972
35,technician,divorced,basic.4y,no,yes,no,22142
29,self-employed,married,university.degree,no,no,no,13968
31,technician,single,basic.9y,no,yes,no,25090
53,self-employed,married,university.degree,no,yes,no,37313
34,technician,single,university.degree,no,no,yes,34447
37,admin.,married,high.school,no,no,no,27489
45,blue-collar,married,basic.4y,unknown,no,yes,29993
33,admin.,married,university.degree,no,no,no,21146
57,services,married,high.school,no,yes,no,22505
59,retired,divorced,basic.4y,no,yes,no,7000
18,student,single,unknown,no,yes,no,3293
58,entrepreneur,divorced,professional.course,no,yes,no,29313
30,technician,single,professional.course,no,yes,no,2853
28,admin.,single,high.school,no,yes,no,28570
42,self-employed,married,university.degree,no,no,no,22888
27,admin.,single,university.degree,no,yes,no,9630
56,blue-collar,married,basic.4y,unknown,no,no,32399
45,entrepreneur,divorced,university.degree,no,yes,yes,35161
26,blue-collar,married,basic.9y,no,no,no,30335
22,student,single,unknown,no,no,no,25537
56,retired,divorced,university.degree,unknown,no,no,21499
32,admin.,single,university.degree,no,yes,yes,19032
59,retired,divorced,university.degree,unknown,yes,no,4695
33,blue-collar,married,basic.9y,no,yes,no,14740
35,technician,single,professional.course,no,yes,no,10150
54,admin.,married,university.degree,unknown,yes,no,20583
65,retired,married,basic.4y,no,no,yes,28844
45,admin.,single,basic.9y,unknown,yes,no,36260
46,technician,married,professional.course,no,yes,no,23066
35,technician,married,university.degree,no,yes,yes,9330
42,technician,single,professional.course,unknown,no,no,38676
54,entrepreneur,married,professional.course,no,yes,yes,9298
41,blue-collar,married,basic.4y,no,yes,no,20867
29,services,single,university.degree,unknown,no,yes,27075
52,technician,married,professional.course,no,no,no,2652
26,technician,single,basic.9y,no,yes,no,17018
32,admin.,single,university.degree,no,no,no,24443
32,technician,married,university.degree,no,no,no,19697
55,technician,married,professional.course,no,yes,yes,2467
36,admin.,married,professional.course,no,yes,no,33345
40,admin.,married,university.degree,no,no,no,40615
46,admin.,single,high.school,no,yes,yes,15342
31,admin.,divorced,high.school,no,yes,no,25160
27,blue-collar,single,basic.9y,no,yes,no,16496
29,blue-collar,single,basic.9y,no,yes,no,21456
51,admin.,married,university.degree,no,no,no,40318
43,admin.,divorced,high.school,no,yes,no,21457
56,housemaid,married,high.school,no,yes,yes,20286
48,retired,married,basic.4y,unknown,no,yes,18346
48,entrepreneur,married,basic.4y,no,no,yes,15120
34,entrepreneur,married,unknown,no,yes,no,25757
49,technician,divorced,unknown,no,no,no,37559
43,technician,married,high.school,no,yes,no,38631
57,housemaid,married,basic.4y,unknown,yes,no,23559
55,retired,married,high.school,unknown,no,no,38113
51,technician,married,professional.course,no,no,no,26228
60,admin.,single,university.degree,no,no,no,33433
37,housemaid,single,professional.course,no,yes,no,4792
29,admin.,single,university.degree,no,yes,yes,15397
48,blue-collar,married,high.school,no,no,no,15236
40,unemployed,married,high.school,no,yes,no,10901
32,technician,married,professional.course,no,no,no,12643
59,services,married,university.degree,no,yes,no,5154
57,blue-collar,married,basic.4y,unknown,yes,no,6573
45,technician,single,professional.course,no,yes,no,34357
34,blue-collar,single,basic.9y,unknown,yes,no,2718
30,technician,married,professional.course,no,yes,no,15352
29,services,single,unknown,no,yes,no,23592
33,admin.,single,university.degree,no,no,no,4432
39,blue-collar,married,basic.6y,no,no,no,15255
46,admin.,divorced,university.degree,unknown,yes,no,20765
38,self-employed,married,university.degree,no,yes,no,9036
35,technician,married,professional.course,no,no,no,30726
36,admin.,divorced,high.school,no,yes,no,1464
20,student,single,high.school,no,no,no,15669
41,services,single,basic.9y,no,no,no,27710
29,blue-collar,divorced,basic.9y,no,yes,yes,4027
26,management,married,university.degree,no,no,no,38425
28,services,single,high.school,no,no,no,35061
56,blue-collar,divorced,basic.4y,no,yes,no,23176
34,management,married,university.degree,no,no,no,3806
46,blue-collar,married,basic.9y,unknown,no,no,17535
45,blue-collar,married,basic.6y,no,no,no,30994
36,admin.,single,university.degree,unknown,yes,no,7837
29,admin.,married,high.school,no,yes,no,15885
31,technician,single,university.degree,unknown,yes,no,40322
26,technician,single,professional.course,no,yes,no,39685
26,student,single,university.degree,no,no,yes,12775
46,services,married,unknown,unknown,yes,no,18049
56,services,married,high.school,no,no,yes,32374
54,housemaid,divorced,basic.4y,unknown,yes,no,32388
51,blue-collar,married,basic.9y,unknown,yes,no,2104
40,blue-collar,married,unknown,no,no,no,34762
30,self-employed,single,basic.9y,no,no,yes,39614
34,blue-collar,married,high.school,no,yes,no,20741
34,technician,single,university.degree,no,yes,no,36557
48,services,divorced,high.school,no,yes,no,29295
44,admin.,single,university.degree,no,yes,no,38644
28,self-employed,single,university.degree,no,yes,no,30058
21,blue-collar,single,basic.4y,no,no,no,9480
61,retired,married,high.school,no,yes,no,14455
54,retired,married,basic.4y,no,no,no,33245
30,admin.,single,high.school,no,no,yes,12046
44,management,married,university.degree,no,no,no,18393
35,services,married,basic.9y,unknown,yes,no,2676
53,technician,married,professional.course,no,yes,no,3720
28,blue-collar,married,basic.9y,no,yes,no,11566
40,admin.,married,university.degree,unknown,no,no,17220
37,blue-collar,married,high.school,no,yes,no,29558
38,blue-collar,married,high.school,no,no,no,14032
44,admin.,divorced,high.school,no,yes,no,1563
69,retired,married,high.school,no,yes,no,13983
42,blue-collar,divorced,basic.6y,unknown,no,no,2764
36,technician,single,basic.9y,no,no,no,38240
46,blue-collar,divorced,basic.6y,no,no,no,3795
35,entrepreneur,married,high.school,no,yes,no,4238
56,admin.,married,university.degree,no,yes,yes,23198
86,retired,married,unknown,unknown,yes,no,30624
33,technician,single,professional.course,no,yes,no,15124
26,blue-collar,married,high.school,no,yes,no,59
44,admin.,married,university.degree,unknown,yes,no,2193
41,management,married,unknown,no,no,yes,14332
72,retired,married,basic.4y,no,yes,no,20022
38,admin.,married,high.school,no,yes,no,15192
47,blue-collar,divorced,basic.9y,unknown,yes,no,1226
42,blue-collar,married,basic.4y,no,yes,no,28875
53,self-employed,married,university.degree,no,yes,no,19598
27,technician,married,professional.course,no,yes,yes,22400
33,self-employed,married,university.degree,no,yes,no,15425
35,technician,married,university.degree,no,no,no,31727
33,admin.,single,university.degree,unknown,no,no,32925
42,technician,single,high.school,no,no,no,33402
29,admin.,married,university.degree,no,yes,no,1470
48,admin.,married,high.school,unknown,yes,no,9384
36,admin.,single,university.degree,no,no,no,30977
28,technician,single,basic.9y,no,no,no,23748
43,admin.,married,high.school,no,yes,no,22458
44,entrepreneur,married,university.degree,unknown,no,yes,11944
53,services,divorced,basic.4y,unknown,yes,no,6663
35,unemployed,married,university.degree,no,yes,no,40478
59,technician,married,unknown,no,yes,no,24572
27,student,single,high.school,no,yes,no,18370
33,admin.,married,university.degree,no,no,no,28795
47,management,divorced,basic.6y,unknown,yes,yes,509
41,admin.,married,high.school,unknown,no,no,28066
55,admin.,married,university.degree,no,yes,no,4216
35,admin.,divorced,high.school,no,yes,yes,19112
27,admin.,married,university.degree,no,unknown,unknown,31781
60,housemaid,married,illiterate,unknown,yes,no,24317
27,technician,single,professional.course,no,yes,no,9378
73,retired,married,basic.9y,no,no,no,28957
48,unemployed,married,basic.6y,no,no,no,37762
76,housemaid,married,basic.4y,no,yes,no,4535
38,housemaid,single,basic.4y,unknown,no,no,2670
39,technician,single,professional.course,no,no,no,19382
28,blue-collar,single,basic.9y,no,no,no,24325
32,blue-collar,single,basic.9y,unknown,no,no,6909
33,admin.,married,university.degree,no,no,no,28277
41,services,married,basic.9y,no,yes,no,20327
30,technician,married,high.school,no,yes,no,23877
48,management,divorced,university.degree,unknown,no,no,8884
46,admin.,divorced,professional.course,no,yes,no,38729
28,blue-collar,single,basic.6y,unknown,unknown,unknown,8250
49,admin.,married,basic.9y,no,yes,no,15754
37,admin.,married,university.degree,no,no,no,16636
42,blue-collar,single,basic.4y,unknown,yes,no,37149
47,blue-collar,married,basic.4y,no,no,no,22657
31,admin.,married,high.school,no,yes,no,1321
49,technician,married,basic.6y,unknown,no,no,22212
38,technician,single,university.degree,no,yes,no,4886
45,admin.,divorced,university.degree,no,yes,no,5697
44,admin.,married,university.degree,unknown,yes,no,18273
49,technician,divorced,unknown,no,no,no,35609
58,retired,married,professional.course,no,yes,yes,10131
31,admin.,divorced,high.school,no,no,no,3099
24,entrepreneur,married,university.degree,unknown,no,no,21525
38,technician,married,professional.course,unknown,yes,no,19108
42,admin.,single,high.school,no,no,no,24486
30,admin.,married,university.degree,unknown,yes,no,1594
42,blue-collar,married,basic.4y,no,no,no,9933
37,blue-collar,divorced,basic.9y,no,yes,yes,3643
36,technician,single,high.school,unknown,no,no,30782
57,technician,married,high.school,no,yes,no,6508
39,blue-collar,married,basic.9y,no,yes,no,6115
40,blue-collar,divorced,basic.9y,no,yes,no,20212
45,blue-collar,married,basic.9y,unknown,no,no,9549
41,unknown,married,unknown,no,yes,no,20640
57,admin.,divorced,university.degree,unknown,yes,no,8301
39,admin.,single,high.school,no,no,no,8531
23,technician,single,professional.course,no,yes,no,379
31,technician,married,professional.course,unknown,yes,no,15538
30,admin.,married,university.degree,no,no,no,31342
35,technician,single,professional.course,no,no,no,26112
39,self-employed,married,professional.course,no,no,no,16577
48,admin.,married,university.degree,no,yes,yes,38332
50,management,divorced,university.degree,no,no,no,30261
48,blue-collar,married,basic.9y,no,yes,no,9923
51,retired,married,basic.9y,no,yes,no,34416
30,services,single,high.school,no,yes,no,25807
38,management,divorced,university.degree,no,no,yes,10432
27,blue-collar,married,high.school,no,yes,no,15841
50,unknown,married,unknown,unknown,yes,no,12370
34,housemaid,married,university.degree,no,no,no,30220
29,technician,married,university.degree,no,no,no,8299
26,blue-collar,single,high.school,no,no,no,27427
33,admin.,single,university.degree,no,no,no,13728
34,blue-collar,married,basic.9y,no,no,no,20481
38,blue-collar,single,basic.4y,no,no,no,13390
52,management,married,university.degree,no,no,no,7404
38,technician,single,professional.course,unknown,no,no,21153
37,blue-collar,single,high.school,no,yes,no,3339
62,technician,married,unknown,no,no,no,34325
39,admin.,married,university.degree,no,yes,yes,17616
45,admin.,married,high.school,unknown,no,yes,9686
41,blue-collar,married,basic.9y,no,yes,yes,5112
81,retired,divorced,basic.4y,no,yes,no,2759
24,management,single,university.degree,no,yes,no,56
31,technician,single,professional.course,no,no,no,40559
48,entrepreneur,divorced,basic.4y,no,no,no,20884
43,blue-collar,single,professional.course,no,no,no,16149
35,student,single,university.degree,unknown,yes,no,15935
54,unemployed,divorced,high.school,no,no,yes,11442
48,blue-collar,single,basic.9y,no,yes,no,1176
48,services,married,basic.9y,no,yes,no,32362
27,management,single,university.degree,no,yes,no,32835
24,services,single,high.school,no,yes,no,12434
50,unknown,married,unknown,no,no,no,3750
55,retired,divorced,high.school,unknown,yes,no,23120
36,services,single,high.school,unknown,no,yes,23159
32,services,married,unknown,no,yes,yes,7614
64,retired,married,basic.4y,no,unknown,unknown,13068
45,admin.,married,university.degree,no,no,no,28438
67,retired,married,university.degree,no,no,no,2994
49,services,married,basic.4y,no,no,no,30915
33,unemployed,divorced,basic.9y,no,no,no,25157
37,technician,married,professional.course,no,yes,no,11136
34,blue-collar,married,basic.4y,no,no,no,30071
28,blue-collar,single,basic.9y,no,no,no,37955
23,services,single,high.school,no,unknown,unknown,39513
37,housemaid,married,university.degree,unknown,no,no,8373
32,student,married,professional.course,no,yes,no,35734
43,blue-collar,divorced,basic.9y,no,unknown,unknown,17895
42,technician,married,professional.course,no,yes,no,37307
29,technician,married,university.degree,no,yes,no,36923
33,admin.,single,university.degree,no,no,no,37375
59,self-employed,married,professional.course,no,yes,no,24256
45,services,married,high.school,no,yes,no,12905
41,management,married,university.degree,no,yes,no,20744
31,technician,single,university.degree,no,yes,no,23815
36,technician,single,professional.course,no,yes,no,5457
55,blue-collar,married,basic.9y,no,yes,no,20445
47,services,married,high.school,unknown,yes,no,23597
33,entrepreneur,married,basic.9y,unknown,no,no,39808
30,student,single,high.school,no,no,no,19785
36,technician,divorced,professional.course,unknown,no,no,36201
43,entrepreneur,married,university.degree,no,no,no,39902
27,technician,single,university.degree,no,no,yes,17324
41,blue-collar,married,professional.course,unknown,yes,no,7532
26,blue-collar,married,basic.9y,unknown,no,no,37656
54,blue-collar,married,basic.9y,unknown,yes,no,28297
31,blue-collar,married,basic.9y,no,yes,yes,37377
46,admin.,married,university.degree,no,no,no,15607
53,admin.,married,high.school,unknown,no,no,41142
32,admin.,single,university.degree,no,no,no,29300
30,blue-collar,single,university.degree,no,yes,no,35085
39,blue-collar,divorced,basic.9y,no,yes,no,18348
46,blue-collar,married,basic.9y,no,yes,no,3693
25,student,single,high.school,no,yes,no,37596
40,blue-collar,married,basic.9y,unknown,unknown,unknown,33411
27,admin.,single,university.degree,no,no,no,4374
65,retired,married,unknown,no,unknown,unknown,17884
36,admin.,married,university.degree,no,yes,no,6253
23,blue-collar,single,high.school,no,yes,no,36404
53,services,married,basic.6y,no,no,no,40670
26,technician,single,high.school,no,yes,no,15874
25,services,single,high.school,no,no,no,29396
49,entrepreneur,married,high.school,unknown,no,no,15621
55,entrepreneur,married,professional.course,unknown,no,no,9650
65,retired,married,professional.course,no,yes,no,12603
55,entrepreneur,divorced,university.degree,no,no,yes,20601
43,management,single,university.degree,no,yes,no,37876
56,management,married,university.degree,no,no,no,13970
38,blue-collar,married,basic.4y,no,no,no,21694
34,blue-collar,divorced,basic.9y,no,yes,no,12192
38,management,divorced,high.school,no,yes,no,40171
36,admin.,married,high.school,no,no,no,15493
33,technician,divorced,professional.course,no,yes,no,19340
32,technician,married,professional.course,no,no,yes,15372
27,technician,single,university.degree,no,yes,no,13037
34,admin.,married,university.degree,no,yes,no,8897
27,admin.,single,professional.course,no,no,no,36780
39,blue-collar,married,basic.6y,unknown,yes,no,31552
46,technician,married,professional.course,unknown,yes,no,40938
50,management,single,university.degree,no,no,no,546
26,blue-collar,married,basic.9y,no,no,no,10716
39,housemaid,married,basic.6y,no,yes,no,336
32,admin.,single,university.degree,no,yes,no,20222
80,retired,married,basic.4y,no,no,no,13917
67,retired,married,professional.course,no,no,no,17377
33,management,married,university.degree,no,no,yes,6544
49,technician,married,professional.course,no,no,no,37991
42,technician,married,university.degree,no,yes,no,2912
38,blue-collar,married,high.school,unknown,yes,no,2534
72,retired,married,university.degree,no,no,no,34677
43,admin.,married,unknown,no,yes,no,33362
47,blue-collar,single,unknown,no,yes,no,38310
50,technician,single,high.school,unknown,no,no,31167
54,housemaid,divorced,basic.4y,no,yes,no,24532
45,admin.,married,university.degree,no,yes,no,7480
62,retired,married,university.degree,unknown,no,no,20472
35,admin.,married,high.school,no,yes,no,4766
44,entrepreneur,married,high.school,no,no,no,21611
43,blue-collar,married,professional.course,no,yes,yes,31044
35,admin.,married,university.degree,unknown,no,no,34672
56,services,divorced,high.school,no,no,no,1647
35,technician,single,professional.course,no,yes,no,13022
36,blue-collar,married,basic.4y,unknown,no,no,39595
33,admin.,married,university.degree,no,yes,no,25752
39,blue-collar,married,basic.9y,unknown,no,yes,26953
50,entrepreneur,married,basic.9y,no,no,no,28282
36,blue-collar,married,university.degree,unknown,yes,yes,23586
51,admin.,married,basic.9y,no,no,yes,8998
34,admin.,married,university.degree,no,yes,no,36566
37,blue-collar,married,basic.9y,no,yes,yes,5859
50,blue-collar,married,basic.9y,no,yes,no,6307
42,technician,married,professional.course,no,yes,no,37002
30,blue-collar,single,basic.6y,no,no,no,29590
25,admin.,single,high.school,no,no,no,32602
45,services,married,basic.9y,no,yes,no,40224
37,technician,single,university.degree,no,no,no,8881
54,technician,divorced,university.degree,no,no,no,14112
57,technician,married,high.school,no,yes,no,4121
48,blue-collar,married,basic.4y,unknown,no,yes,35771
35,blue-collar,married,basic.6y,no,no,no,4629
49,services,married,high.school,unknown,yes,no,2064
50,self-employed,married,basic.9y,no,no,no,5964
37,blue-collar,married,professional.course,no,yes,no,292
37,technician,single,university.degree,no,no,no,13466
47,services,divorced,high.school,no,yes,no,24739
43,blue-collar,married,basic.4y,no,no,no,34294
36,services,single,high.school,no,no,no,8314
33,blue-collar,married,professional.course,no,yes,no,21709
52,admin.,divorced,basic.9y,no,yes,no,16188
31,technician,married,professional.course,no,no,no,34878
35,blue-collar,married,basic.6y,no,yes,no,8195
30,admin.,divorced,high.school,no,yes,no,25578
51,blue-collar,married,basic.4y,unknown,yes,no,37764
23,student,single,basic.9y,no,yes,no,22323
39,admin.,married,university.degree,no,yes,no,21127
40,blue-collar,married,basic.9y,unknown,no,no,16260
36,technician,single,professional.course,no,no,no,36756
40,unemployed,married,basic.9y,unknown,yes,no,17244
48,services,married,high.school,unknown,no,no,14152
32,technician,married,professional.course,no,yes,no,14442
33,blue-collar,married,high.school,no,no,no,24331
29,admin.,married,university.degree,no,no,yes,23317
59,retired,married,basic.9y,no,yes,no,13137
34,technician,single,university.degree,no,yes,yes,13048
46,management,married,university.degree,no,no,yes,23360
29,blue-collar,divorced,basic.4y,unknown,no,no,13257
31,technician,married,university.degree,no,yes,no,2427
41,admin.,married,university.degree,no,no,yes,6793
33,blue-collar,married,basic.9y,no,no,yes,12721
33,services,married,high.school,no,no,yes,17669
37,entrepreneur,married,university.degree,no,unknown,unknown,35594
39,services,married,professional.course,no,yes,yes,12515
52,services,married,high.school,no,yes,no,31575
31,technician,single,university.degree,no,yes,no,14158
43,services,married,high.school,no,yes,yes,23078
51,admin.,married,university.degree,no,yes,no,27947
45,admin.,married,university.degree,no,no,no,34111
32,blue-collar,married,basic.4y,unknown,yes,no,11090
48,admin.,single,university.degree,no,yes,no,8423
39,technician,single,professional.course,no,yes,no,34350
53,self-employed,divorced,university.degree,no,no,no,19174
34,blue-collar,married,basic.9y,no,yes,no,13511
34,services,married,basic.9y,no,yes,yes,39294
60,technician,divorced,professional.course,unknown,no,no,7209
35,services,married,high.school,unknown,yes,no,38874
37,technician,single,professional.course,no,yes,no,8858
46,technician,married,professional.course,no,no,yes,39348
43,blue-collar,divorced,basic.4y,unknown,yes,no,30586
38,self-employed,married,university.degree,unknown,no,no,5275
43,technician,single,professional.course,no,no,no,33880
29,management,single,university.degree,no,no,yes,37839
41,technician,single,university.degree,unknown,yes,no,19113
39,admin.,single,university.degree,no,yes,no,1557
33,technician,married,professional.course,no,no,yes,2751
35,admin.,single,university.degree,no,no,no,23287
58,management,married,university.degree,unknown,no,no,34711
53,blue-collar,married,basic.9y,no,yes,no,1222
29,admin.,married,high.school,no,no,no,34372
50,retired,married,professional.course,no,yes,yes,16820
32,admin.,single,university.degree,no,yes,no,18655
31,unknown,single,high.school,no,no,no,39464
30,services,married,basic.9y,no,yes,no,20915
32,technician,single,professional.course,no,no,no,15035
26,services,single,high.school,no,yes,no,28031
55,retired,married,university.degree,unknown,yes,no,39332
49,management,married,university.degree,no,yes,no,429
56,blue-collar,married,basic.4y,unknown,no,no,482
35,blue-collar,single,basic.6y,unknown,yes,no,31372
31,blue-collar,single,professional.course,no,no,no,39370
34,admin.,single,university.degree,no,yes,no,25694
53,blue-collar,married,unknown,no,no,no,25404
43,blue-collar,married,basic.6y,no,no,yes,22456
62,retired,married,university.degree,no,yes,no,2002
37,technician,married,professional.course,no,yes,no,25162
67,retired,married,basic.4y,no,no,no,38491
34,technician,married,professional.course,no,yes,no,12188
53,technician,married,high.school,no,no,no,35493
33,student,single,unknown,no,yes,no,39025
34,housemaid,married,high.school,unknown,no,no,7929
