id,date,product,price,quantity
501,10/19/2021,Island Oasis - Cappucino Mix,10.1,5
502,10/23/2021,Pasta - Ravioli,4.0,1
503,10/24/2021,Mangostein,12.7,5
504,10/22/2021,Bar - Granola Trail Mix Fruit Nut,16.7,5
505,10/20/2021,The Pop Shoppe - Root Beer,13.2,4
506,10/24/2021,Vinegar - Raspberry,3.0,4
507,10/22/2021,Clam - Cherrystone,12.0,5
508,10/23/2021,Vinegar - Tarragon,12.3,3
509,10/23/2021,Wine - Zonnebloem Pinotage,3.6,5
510,10/19/2021,Ham - Cooked,5.9,5
511,10/21/2021,Dried Figs,1.8,5
512,10/20/2021,"Bread - Crumbs, Bulk",17.6,2
513,10/21/2021,Soup - Campbells - Tomato,4.6,1
514,10/23/2021,Ham - Cooked,19.7,2
515,10/22/2021,Wine - Pinot Noir Mondavi Coastal,10.3,3
516,10/22/2021,Liquid Aminios Acid - Braggs,15.8,1
517,10/19/2021,"Wine - White, Mosel Gold",8.1,5
518,10/21/2021,"Olives - Green, Pitted",12.7,2
519,10/18/2021,Thyme - Dried,16.8,1
520,10/19/2021,Pants Custom Dry Clean,5.0,4
521,10/22/2021,Tia Maria,16.6,1
522,10/21/2021,Lime Cordial - Roses,18.6,4
523,10/21/2021,"Oregano - Dry, Rubbed",19.3,1
524,10/18/2021,Carrots - Jumbo,3.5,1
525,10/18/2021,Turkey - Ground. Lean,9.4,3
526,10/24/2021,Venison - Striploin,2.6,1
527,10/23/2021,"Chocolate - Semi Sweet, Calets",1.0,1
528,10/23/2021,"Wine - White, Riesling, Henry Of",6.8,5
529,10/21/2021,Pike - Frozen Fillet,16.4,4
530,10/23/2021,Water - Evian 355 Ml,5.0,1
531,10/24/2021,"Chocolate - Pistoles, White",12.8,4
532,10/21/2021,Beef - Bresaola,1.4,5
533,10/22/2021,Tomato - Green,18.4,2
534,10/20/2021,Bread - Italian Sesame Poly,7.5,5
535,10/24/2021,Cream Of Tartar,9.5,3
536,10/18/2021,"Tart Shells - Savory, 4",4.1,2
537,10/23/2021,Veal - Insides Provini,18.4,5
538,10/20/2021,Aspic - Clear,8.3,1
539,10/21/2021,Mace,8.3,5
540,10/21/2021,"Veal - Chops, Split, Frenched",3.2,1
541,10/21/2021,Potato - Sweet,19.4,1
542,10/20/2021,"Pail - 4l White, With Handle",2.2,1
543,10/22/2021,Plasticforkblack,19.7,3
544,10/24/2021,Bagel - Plain,3.2,1
545,10/24/2021,Paste - Black Olive,12.7,2
546,10/20/2021,Bread - Raisin Walnut Pull,15.4,4
547,10/22/2021,Mushroom - King Eryingii,3.4,4
548,10/23/2021,"Lettuce - Romaine, Heart",4.2,1
549,10/20/2021,Green Tea Refresher,5.3,3
550,10/18/2021,Ostrich - Fan Fillet,13.7,2
551,10/19/2021,Mace Ground,16.5,3
552,10/19/2021,Savory,15.8,1
553,10/23/2021,Vaccum Bag - 14x20,5.7,2
554,10/18/2021,"Sauce - Apple, Unsweetened",17.3,4
555,10/23/2021,Cheese - Bakers Cream Cheese,19.8,2
556,10/19/2021,"Pasta - Elbows, Macaroni, Dry",3.0,1
557,10/24/2021,Wine - Ej Gallo Sierra Valley,13.0,5
558,10/22/2021,Bread - Ciabatta Buns,16.0,4
559,10/22/2021,Ecolab - Hand Soap Form Antibac,15.0,1
560,10/21/2021,"Lamb - Pieces, Diced",16.8,4
561,10/19/2021,Vinegar - Raspberry,7.1,5
562,10/19/2021,"Wine - Red, Lurton Merlot De",18.7,1
563,10/22/2021,Vodka - Moskovskaya,1.5,2
564,10/23/2021,Melon - Watermelon Yellow,18.6,5
565,10/19/2021,Shark - Loin,10.3,1
566,10/21/2021,"Jam - Blackberry, 20 Ml Jar",17.7,1
567,10/24/2021,"Stock - Beef, White",18.9,2
568,10/19/2021,Grand Marnier,15.5,3
569,10/22/2021,Cloves - Ground,15.5,1
570,10/20/2021,Tamarillo,6.0,3
571,10/19/2021,Bay Leaf,18.7,5
572,10/24/2021,Beans - Fine,3.9,3
573,10/23/2021,Pork - Kidney,8.7,2
574,10/22/2021,Tuna - Salad Premix,16.1,5
575,10/23/2021,Lighter - Bbq,12.3,1
576,10/18/2021,Arizona - Green Tea,13.8,5
577,10/18/2021,Lamb Rack Frenched Australian,4.5,4
578,10/19/2021,"Water - Spring Water, 355 Ml",12.9,1
579,10/24/2021,Cake - Dulce De Leche,8.3,3
580,10/18/2021,Bay Leaf,18.7,3
581,10/23/2021,Muffin Puck Ww Carrot,13.1,3
582,10/23/2021,Sprouts - Onion,5.4,1
583,10/22/2021,"Carrots - Purple, Organic",10.1,5
584,10/23/2021,Pastry - Apple Large,4.6,2
585,10/21/2021,"Pesto - Primerba, Paste",8.3,3
586,10/21/2021,Banana,10.0,1
587,10/21/2021,Container - Clear 16 Oz,16.6,4
588,10/19/2021,Sauce - Caesar Dressing,7.4,3
589,10/24/2021,Muffins - Assorted,1.8,5
590,10/24/2021,Wine - Alsace Riesling Reserve,3.9,5
591,10/18/2021,Juice - Lime,12.6,1
592,10/18/2021,Fish - Bones,7.6,2
593,10/19/2021,Container - Clear 32 Oz,1.4,5
594,10/20/2021,Pate - Liver,7.9,1
595,10/21/2021,Soup Campbells - Tomato Bisque,1.1,3
596,10/24/2021,Evaporated Milk - Skim,10.3,2
597,10/23/2021,Wine - Shiraz Wolf Blass Premium,13.3,2
598,10/23/2021,Artichokes - Jerusalem,4.6,2
599,10/23/2021,"Oil - Truffle, Black",12.7,2
600,10/19/2021,Lemon Tarts,9.8,2
601,10/18/2021,Ocean Spray - Kiwi Strawberry,11.2,4
602,10/19/2021,Chicken - Whole,19.8,3
603,10/18/2021,Beets - Pickled,15.5,1
604,10/22/2021,Peach - Halves,9.0,2
605,10/21/2021,Petite Baguette,3.6,5
606,10/24/2021,Ecolab - Solid Fusion,7.7,4
607,10/23/2021,Apron,14.1,1
608,10/20/2021,Beans - Soya Bean,4.8,2
609,10/22/2021,"Nut - Hazelnut, Whole",4.1,4
610,10/19/2021,The Pop Shoppe - Black Cherry,16.6,4
611,10/24/2021,Anisette - Mcguiness,18.0,3
612,10/24/2021,"Beef - Chuck, Boneless",11.8,5
613,10/18/2021,"Tendrils - Baby Pea, Organic",3.4,3
614,10/24/2021,Lidsoupcont Rp12dn,8.3,2
615,10/22/2021,Campari,14.1,5
616,10/23/2021,Sobe - Berry Energy,11.2,2
617,10/22/2021,"Chestnuts - Whole,canned",20.0,4
618,10/19/2021,Artichokes - Jerusalem,16.5,5
619,10/23/2021,Eggs - Extra Large,18.0,5
620,10/18/2021,Pork - Backs - Boneless,6.7,1
621,10/20/2021,Cookies - Fortune,9.3,2
622,10/24/2021,Durian Fruit,14.8,4
623,10/19/2021,Flavouring - Raspberry,2.5,5
624,10/22/2021,Munchies Honey Sweet Trail Mix,3.3,5
625,10/23/2021,"Iced Tea - Lemon, 460 Ml",17.9,2
626,10/18/2021,"Rum - Spiced, Captain Morgan",11.5,1
627,10/24/2021,Flour - Teff,5.0,2
628,10/20/2021,Coriander - Seed,19.7,5
629,10/24/2021,Cheese - Comtomme,9.0,4
630,10/22/2021,Bread Base - Italian,10.6,3
631,10/20/2021,Beer - Sleemans Honey Brown,2.2,2
632,10/23/2021,Crackers - Soda / Saltins,10.6,1
633,10/19/2021,Garbag Bags - Black,6.3,3
634,10/20/2021,Ecolab - Hand Soap Form Antibac,12.0,1
635,10/22/2021,"Soup - Campbells, Creamy",19.9,3
636,10/22/2021,"Coffee - Colombian, Portioned",13.1,1
637,10/21/2021,"Water - Spring Water, 355 Ml",7.9,5
638,10/24/2021,Rootbeer,8.5,3
639,10/19/2021,V8 Splash Strawberry Banana,18.8,5
640,10/21/2021,"Pork - Sausage, Medium",13.3,4
641,10/20/2021,"Soup - Campbells, Creamy",18.3,3
642,10/24/2021,Pepper - Red Thai,10.3,1
643,10/23/2021,"Bread - Multigrain, Loaf",17.3,5
644,10/19/2021,Fennel,17.2,3
645,10/23/2021,Apple - Northern Spy,15.2,2
646,10/24/2021,Bread - White Epi Baguette,9.4,3
647,10/21/2021,Lady Fingers,17.4,4
648,10/21/2021,Broom Handle,7.0,2
649,10/18/2021,Cookie Double Choco,1.1,4
650,10/18/2021,Beer - Sleemans Honey Brown,6.5,3
651,10/18/2021,Cauliflower,7.5,5
652,10/19/2021,Table Cloth 53x53 White,5.3,2
653,10/19/2021,Sage Ground Wiberg,3.4,4
654,10/21/2021,"Soup - Knorr, Chicken Noodle",15.6,5
655,10/23/2021,Bandage - Finger Cots,8.4,4
656,10/24/2021,Wine - Soave Folonari,9.8,3
657,10/18/2021,"Beans - Fava, Canned",18.0,4
658,10/23/2021,Bacardi Raspberry,12.5,5
659,10/21/2021,Sage - Fresh,5.1,2
660,10/18/2021,Cocoa Powder - Natural,19.4,5
661,10/20/2021,Cloves - Ground,18.4,2
662,10/21/2021,Bay Leaf,18.2,1
663,10/21/2021,Onions - Vidalia,14.2,5
664,10/22/2021,Spring Roll Veg Mini,4.0,5
665,10/21/2021,Beef Cheek Fresh,7.1,1
666,10/21/2021,Muffin Mix - Chocolate Chip,9.1,2
667,10/20/2021,Longan,12.5,5
668,10/24/2021,Bread - Corn Muffaleta Onion,18.4,2
669,10/23/2021,Onions - White,13.6,5
670,10/19/2021,Passion Fruit,14.4,5
671,10/24/2021,Tea - Camomele,9.8,1
672,10/23/2021,Magnotta Bel Paese Red,12.7,1
673,10/19/2021,Shiratamako - Rice Flour,10.3,4
674,10/23/2021,Fenngreek Seed,18.1,1
675,10/23/2021,Tuna - Fresh,7.3,5
676,10/22/2021,Sage Derby,11.7,2
677,10/21/2021,Melon - Honey Dew,1.7,5
678,10/23/2021,Quinoa,16.6,2
679,10/22/2021,"Rice Pilaf, Dry,package",5.8,3
680,10/22/2021,Tuna - Salad Premix,11.8,3
681,10/24/2021,Apricots - Halves,14.6,5
682,10/24/2021,"Wine - Harrow Estates, Vidal",3.6,1
683,10/20/2021,Napkin White - Starched,19.4,3
684,10/21/2021,Gatorade - Orange,3.4,2
685,10/19/2021,Foil Wrap,8.2,3
686,10/20/2021,Pizza Pizza Dough,19.8,4
687,10/24/2021,"Oranges - Navel, 72",5.0,1
688,10/18/2021,Sage - Ground,11.0,3
689,10/21/2021,Mayonnaise - Individual Pkg,13.5,3
690,10/18/2021,Daves Island Stinger,9.7,5
691,10/22/2021,Tofu - Soft,5.7,4
692,10/22/2021,Oven Mitt - 13 Inch,9.9,3
693,10/19/2021,Halibut - Fletches,3.7,5
694,10/19/2021,Tandoori Curry Paste,4.3,1
695,10/19/2021,"Crab - Dungeness, Whole, live",5.5,2
696,10/22/2021,Water - San Pellegrino,8.6,5
697,10/18/2021,Apples - Spartan,4.6,5
698,10/19/2021,Wine - Lou Black Shiraz,18.3,5
699,10/20/2021,Chick Peas - Canned,12.3,2
700,10/20/2021,Longos - Chicken Wings,19.3,5
701,10/22/2021,"Veal - Brisket, Provimi,bnls",3.3,2
702,10/20/2021,Beans - Kidney White,4.6,3
703,10/22/2021,Corn Kernels - Frozen,15.2,2
704,10/19/2021,Olives - Morracan Dired,11.1,2
705,10/21/2021,"Crab - Dungeness, Whole, live",14.2,5
706,10/21/2021,Bagel - Plain,4.3,4
707,10/23/2021,"Lamb - Loin, Trimmed, Boneless",13.0,1
708,10/24/2021,Horseradish Root,7.5,1
709,10/19/2021,Chicken - Wieners,13.1,4
710,10/22/2021,"Rum - Dark, Bacardi, Black",19.2,1
711,10/24/2021,Ice Cream Bar - Hageen Daz To,8.2,2
712,10/21/2021,Muffin Hinge - 211n,13.4,4
713,10/23/2021,Sausage - Andouille,13.3,2
714,10/23/2021,"Lamb - Loin, Trimmed, Boneless",18.6,3
715,10/21/2021,Muffin - Bran Ind Wrpd,14.2,5
716,10/22/2021,Cheese - Taleggio D.o.p.,6.4,2
717,10/19/2021,Chocolate Bar - Reese Pieces,19.8,4
718,10/22/2021,Beer - Moosehead,3.7,1
719,10/24/2021,Miso Paste White,9.0,2
720,10/22/2021,Appetizer - Mushroom Tart,1.3,4
721,10/22/2021,Bamboo Shoots - Sliced,19.1,2
722,10/19/2021,Yoplait Drink,7.0,5
723,10/24/2021,"Soup - Knorr, Country Bean",7.2,2
724,10/24/2021,Fiddlehead - Frozen,7.2,2
725,10/18/2021,Toothpick Frilled,12.5,4
726,10/22/2021,Watercress,3.8,5
727,10/18/2021,Nantucket - Kiwi Berry Cktl.,5.9,1
728,10/24/2021,Pepper - Chili Powder,3.8,3
729,10/24/2021,Pickle - Dill,2.7,3
730,10/23/2021,"Tray - Foam, Square 4 - S",16.8,4
731,10/19/2021,Roe - Flying Fish,19.6,3
732,10/20/2021,Sobe - Green Tea,7.6,4
733,10/20/2021,Carbonated Water - White Grape,2.9,4
734,10/18/2021,Red Currants,14.0,4
735,10/23/2021,Chocolate - Milk Coating,13.5,1
736,10/18/2021,Coffee - Dark Roast,5.6,2
737,10/21/2021,Garbage Bag - Clear,18.6,2
738,10/18/2021,Cookie Double Choco,12.9,4
739,10/22/2021,Cheese - Gouda Smoked,4.5,5
740,10/18/2021,Wheat - Soft Kernal Of Wheat,5.6,5
741,10/24/2021,Kellogs All Bran Bars,15.0,5
742,10/20/2021,French Kiss Vanilla,15.2,3
743,10/20/2021,Coffee Swiss Choc Almond,5.5,4
744,10/19/2021,Soup - Cream Of Broccoli,18.3,5
745,10/23/2021,Tahini Paste,3.6,5
746,10/23/2021,Beer - Blue Light,14.5,3
747,10/22/2021,Venison - Liver,12.6,1
748,10/24/2021,Pepper - Scotch Bonnet,4.5,3
749,10/23/2021,Lamb - Shoulder,1.4,1
750,10/21/2021,V8 - Berry Blend,18.1,2
751,10/24/2021,"Split Peas - Yellow, Dry",7.9,3
752,10/20/2021,Salad Dressing,15.1,1
753,10/23/2021,Puree - Pear,11.4,2
754,10/19/2021,Wine - Two Oceans Sauvignon,4.4,4
755,10/22/2021,Beans - Kidney White,14.6,4
756,10/23/2021,Chinese Lemon Pork,6.6,1
757,10/23/2021,Sprouts - Alfalfa,7.1,5
758,10/24/2021,Gingerale - Diet - Schweppes,17.8,2
759,10/18/2021,Apron,1.7,5
760,10/24/2021,Towels - Paper / Kraft,13.6,4
761,10/18/2021,"Nut - Cashews, Whole, Raw",6.3,1
762,10/24/2021,Lobster - Tail 6 Oz,4.5,2
763,10/20/2021,"Soup - Campbells, Lentil",4.5,5
764,10/24/2021,Wine - Segura Viudas Aria Brut,6.0,4
765,10/19/2021,Gatorade - Cool Blue Raspberry,13.4,2
766,10/24/2021,Bread - Dark Rye,11.7,5
767,10/21/2021,Orange - Blood,11.7,3
768,10/18/2021,Kahlua,14.4,5
769,10/18/2021,Haggis,17.5,1
770,10/21/2021,Mousse - Mango,18.4,1
771,10/23/2021,"Split Peas - Yellow, Dry",4.7,2
772,10/23/2021,Ginger - Ground,6.9,5
773,10/21/2021,"Bread - White, Unsliced",14.2,4
774,10/19/2021,Juice - Ocean Spray Kiwi,4.7,1
775,10/22/2021,Broom - Corn,5.4,4
776,10/19/2021,Bar Energy Chocchip,9.8,5
777,10/22/2021,Beef - Montreal Smoked Brisket,3.4,2
778,10/21/2021,Vodka - Moskovskaya,9.4,5
779,10/18/2021,"Beef - Rib Roast, Capless",18.0,1
780,10/20/2021,Soup - Campbells Beef Strogonoff,9.9,2
781,10/18/2021,Crackers - Soda / Saltins,6.2,1
782,10/18/2021,Garbag Bags - Black,4.1,1
783,10/22/2021,Aspic - Clear,1.3,2
784,10/21/2021,"Marsala - Sperone, Fine, D.o.c.",13.4,5
785,10/20/2021,"Tart Shells - Savory, 4",2.3,2
786,10/20/2021,Bouillion - Fish,10.8,1
787,10/22/2021,"Lid - 10,12,16 Oz",16.3,2
788,10/22/2021,Pastry - Choclate Baked,5.8,2
789,10/19/2021,Lamb - Rack,1.7,1
790,10/24/2021,Glass - Juice Clear 5oz 55005,5.8,3
791,10/18/2021,Mussels - Frozen,7.0,1
792,10/21/2021,Milk - Condensed,5.8,5
793,10/19/2021,Scallops - 10/20,10.4,2
794,10/18/2021,"Wine - White, Ej",14.6,3
795,10/21/2021,"Coconut - Shredded, Sweet",3.4,1
796,10/23/2021,Cognac - Courvaisier,11.8,4
797,10/20/2021,Pear - Asian,16.5,3
798,10/24/2021,Snails - Large Canned,3.6,1
799,10/23/2021,Trueblue - Blueberry,13.4,5
800,10/23/2021,Tuna - Sushi Grade,18.3,3
801,10/18/2021,Muffin Batt - Choc Chk,14.4,4
802,10/19/2021,"Chilli Paste, Hot Sambal Oelek",14.2,4
803,10/23/2021,Tofu - Firm,10.6,3
804,10/18/2021,"Tarragon - Primerba, Paste",1.3,1
805,10/24/2021,"Beef - Bones, Cut - Up",12.6,2
806,10/19/2021,Grapes - Red,18.4,2
807,10/20/2021,Sauce - Soy Low Sodium - 3.87l,18.1,3
808,10/24/2021,Wine - Clavet Saint Emilion,3.9,5
809,10/24/2021,Wine - Chateau Timberlay,16.2,2
810,10/22/2021,Berry Brulee,19.3,5
811,10/24/2021,Pork - Shoulder,10.6,1
812,10/23/2021,Sauce - Ranch Dressing,10.2,5
813,10/23/2021,Spice - Peppercorn Melange,19.5,2
814,10/19/2021,Dc Hikiage Hira Huba,13.2,2
815,10/21/2021,Table Cloth 54x54 White,1.2,5
816,10/20/2021,Milk - 2% 250 Ml,14.5,2
817,10/20/2021,Cake - Box Window 10x10x2.5,16.0,1
818,10/20/2021,Steel Wool S.o.s,2.6,2
819,10/19/2021,"Coffee - Beans, Whole",6.1,5
820,10/18/2021,Scallops - Live In Shell,4.5,3
821,10/24/2021,Drambuie,12.7,4
822,10/18/2021,Mustard - Dijon,10.4,1
823,10/24/2021,Beef - Short Loin,1.9,5
824,10/18/2021,Lettuce - Arugula,8.1,3
825,10/19/2021,"Jam - Raspberry,jar",8.6,2
826,10/18/2021,Temperature Recording Station,3.8,3
827,10/20/2021,Cake Sheet Combo Party Pack,10.1,5
828,10/23/2021,"Pail - 15l White, With Handle",17.2,2
829,10/21/2021,Pastry - Choclate Baked,15.4,5
830,10/23/2021,"Shrimp - 16/20, Iqf, Shell On",12.9,4
831,10/21/2021,"Wine - Red, Wolf Blass, Yellow",18.6,5
832,10/19/2021,Syrup - Chocolate,1.7,1
833,10/23/2021,"Soup - Canadian Pea, Dry Mix",3.3,4
834,10/24/2021,Cookies - Englishbay Chochip,17.5,5
835,10/19/2021,Island Oasis - Sweet And Sour Mix,2.9,4
836,10/23/2021,Glass Clear 8 Oz,5.0,1
837,10/19/2021,Shrimp - Prawn,16.9,4
838,10/19/2021,Bread - 10 Grain Parisian,8.6,4
839,10/21/2021,Sauce - Salsa,12.0,1
840,10/21/2021,Wine - Pinot Noir Latour,11.1,5
841,10/21/2021,Mousse - Banana Chocolate,5.4,2
842,10/19/2021,Wine - Domaine Boyar Royal,7.2,5
843,10/18/2021,Mushroom - King Eryingii,16.6,1
844,10/21/2021,Gooseberry,8.9,4
845,10/23/2021,Garlic - Peeled,13.6,3
846,10/21/2021,Fondant - Icing,11.7,3
847,10/22/2021,Jam - Apricot,15.0,4
848,10/19/2021,"Pasta - Bauletti, Chicken White",10.8,4
849,10/24/2021,"Bread - Bagels, Plain",14.2,1
850,10/24/2021,Pineapple - Regular,13.4,4
851,10/23/2021,"Beans - Kidney, Red Dry",6.7,3
852,10/18/2021,Puff Pastry - Slab,3.5,2
853,10/24/2021,Laundry - Bag Cloth,14.0,2
854,10/19/2021,Sobe - Tropical Energy,18.2,4
855,10/20/2021,Mince Meat - Filling,13.2,2
856,10/21/2021,Initation Crab Meat,14.0,2
857,10/19/2021,"Apple - Delicious, Golden",11.8,2
858,10/21/2021,Ecolab - Ster Bac,16.0,1
859,10/24/2021,Pur Value,18.2,3
860,10/20/2021,Chip - Potato Dill Pickle,16.5,2
861,10/23/2021,"Wine - Red, Cooking",14.9,5
862,10/18/2021,Sauce - Hollandaise,12.7,3
863,10/22/2021,Bagel - Sesame Seed Presliced,15.0,5
864,10/18/2021,"Squash - Pattypan, Yellow",14.1,2
865,10/24/2021,"Mushroom - Chantrelle, Fresh",15.3,5
866,10/21/2021,"Artichoke - Hearts, Canned",15.2,1
867,10/22/2021,"Wine - White, Ej Gallo",18.6,3
868,10/24/2021,Syrup - Pancake,14.7,3
869,10/24/2021,Wine - Vovray Sec Domaine Huet,9.7,5
870,10/24/2021,Wooden Mop Handle,14.0,1
871,10/18/2021,Eggs - Extra Large,7.3,3
872,10/18/2021,Pan Grease,1.8,3
873,10/24/2021,Beets,12.4,1
874,10/24/2021,Onion - Dried,16.5,2
875,10/21/2021,Squid - Breaded,13.0,1
876,10/23/2021,Puree - Raspberry,10.5,3
877,10/24/2021,Island Oasis - Lemonade,15.2,2
878,10/19/2021,Green Scrubbie Pad H.duty,11.1,5
879,10/23/2021,"Beans - Black Bean, Canned",16.4,3
880,10/20/2021,Chips Potato Swt Chilli Sour,16.7,5
881,10/22/2021,Pickerel - Fillets,14.4,4
882,10/20/2021,Pork Loin Bine - In Frenched,13.0,3
883,10/20/2021,Wine - Spumante Bambino White,17.6,1
884,10/21/2021,"Beef - Tenderlion, Center Cut",7.1,1
885,10/23/2021,Beer - Maudite,10.0,4
886,10/19/2021,Cumin - Ground,10.4,5
887,10/21/2021,Chicken - Soup Base,7.9,3
888,10/22/2021,Sauce - Hp,10.3,2
889,10/19/2021,Pop - Club Soda Can,12.7,1
890,10/24/2021,"Nut - Walnut, Chopped",17.0,3
891,10/21/2021,"Wine - Red, Lurton Merlot De",8.5,2
892,10/22/2021,Pastry - Lemon Danish - Mini,7.1,2
893,10/20/2021,Wine - Chablis J Moreau Et Fils,16.6,1
894,10/24/2021,Aspic - Amber,11.3,1
895,10/24/2021,Clam Nectar,15.5,4
896,10/23/2021,Chicken - Whole,14.5,4
897,10/24/2021,Chick Peas - Dried,4.1,2
898,10/22/2021,Duck - Whole,6.6,3
899,10/24/2021,Squash - Butternut,9.4,2
900,10/18/2021,Tomatoes - Orange,11.9,1
901,10/18/2021,Garbage Bag - Clear,16.0,2
902,10/24/2021,Mackerel Whole Fresh,8.8,2
903,10/18/2021,Catfish - Fillets,2.4,2
904,10/20/2021,Grapefruit - White,3.1,2
905,10/18/2021,Wild Boar - Tenderloin,1.1,2
906,10/20/2021,Rice - Aborio,18.0,1
907,10/20/2021,Pastry - Plain Baked Croissant,6.0,1
908,10/24/2021,Wine - Gewurztraminer Pierre,4.9,2
909,10/23/2021,Wine - Segura Viudas Aria Brut,2.4,3
910,10/23/2021,Muffin Mix - Carrot,5.9,5
911,10/20/2021,Sauce Bbq Smokey,10.3,5
912,10/18/2021,"Pasta - Fusili, Dry",2.9,1
913,10/23/2021,"Cheese - Cheddar, Mild",9.0,3
914,10/21/2021,Wine - Winzer Krems Gruner,4.5,5
915,10/19/2021,Crawfish,11.7,1
916,10/20/2021,Marzipan 50/50,5.1,4
917,10/20/2021,Melon - Honey Dew,12.2,2
918,10/22/2021,Cookie Trail Mix,12.7,2
919,10/18/2021,Sherry - Dry,8.3,1
920,10/18/2021,Energy Drink Bawls,9.5,3
921,10/21/2021,"Soup - Campbells, Classic Chix",9.7,5
922,10/18/2021,Eggplant Oriental,4.1,3
923,10/24/2021,Cheese - Le Cheve Noir,14.5,4
924,10/23/2021,Apple - Fuji,19.9,3
925,10/24/2021,Juice - V8 Splash,6.0,4
926,10/22/2021,Grapefruit - Pink,15.3,2
927,10/19/2021,"Thyme - Lemon, Fresh",5.7,5
928,10/23/2021,"Basil - Dry, Rubbed",18.3,1
929,10/20/2021,Ecolab - Ster Bac,7.0,1
930,10/22/2021,"Doilies - 8, Paper",13.2,3
931,10/23/2021,Fuji Apples,11.2,3
932,10/24/2021,Wine - Valpolicella Masi,3.1,2
933,10/23/2021,Marzipan 50/50,12.7,3
934,10/24/2021,Spinach - Frozen,17.2,5
935,10/20/2021,Potatoes - Pei 10 Oz,11.2,3
936,10/24/2021,Soup - Cream Of Potato / Leek,1.8,4
937,10/21/2021,Cookies - Englishbay Oatmeal,7.0,5
938,10/19/2021,Wine - Winzer Krems Gruner,5.5,2
939,10/21/2021,Sprouts Dikon,5.9,2
940,10/19/2021,Sauce - Plum,3.1,5
941,10/18/2021,Sauce - Vodka Blush,12.1,1
942,10/20/2021,Pail With Metal Handle 16l White,12.5,3
943,10/18/2021,Wine - Chianti Classica Docg,18.0,2
944,10/24/2021,Marjoram - Fresh,9.4,5
945,10/22/2021,Petite Baguette,17.3,3
946,10/18/2021,Ecolab - Power Fusion,16.3,2
947,10/20/2021,Wine - Sicilia Igt Nero Avola,14.4,4
948,10/23/2021,Dragon Fruit,13.8,5
949,10/20/2021,Wine - Balbach Riverside,3.6,3
950,10/19/2021,Pears - Anjou,11.2,3
951,10/22/2021,"Pepper - Chillies, Crushed",15.7,1
952,10/21/2021,Bay Leaf Ground,18.3,2
953,10/21/2021,Liquid Aminios Acid - Braggs,10.4,3
954,10/22/2021,Scallops - Live In Shell,14.7,3
955,10/22/2021,"Sparkling Wine - Rose, Freixenet",3.0,1
956,10/18/2021,Pur Value,15.9,5
957,10/20/2021,"Pepsi - Diet, 355 Ml",6.1,4
958,10/19/2021,Nectarines,15.1,3
959,10/20/2021,Paper - Brown Paper Mini Cups,13.3,5
960,10/22/2021,Hersey Shakes,5.8,5
961,10/21/2021,Island Oasis - Sweet And Sour Mix,11.4,4
962,10/22/2021,"Orange - Canned, Mandarin",9.3,3
963,10/20/2021,Pork Loin Bine - In Frenched,3.1,4
964,10/18/2021,"Rum - Cream, Amarula",2.7,2
965,10/21/2021,Ocean Spray - Ruby Red,19.4,4
966,10/19/2021,Bagel - Everything Presliced,5.9,3
967,10/21/2021,Soup - Cream Of Broccoli,8.8,4
968,10/19/2021,Cookies Oatmeal Raisin,10.0,4
969,10/19/2021,"Brownies - Two Bite, Chocolate",3.2,3
970,10/20/2021,Tea - Herbal Sweet Dreams,9.9,1
971,10/19/2021,Pickerel - Fillets,5.2,4
972,10/23/2021,Plasticspoonblack,12.6,5
973,10/19/2021,Chickensplit Half,8.7,1
974,10/24/2021,"Ice - Clear, 300 Lb For Carving",11.5,5
975,10/23/2021,"Quail - Whole, Boneless",6.8,4
976,10/22/2021,Longos - Chicken Caeser Salad,9.4,2
977,10/23/2021,Squid - Tubes / Tenticles 10/20,19.2,1
978,10/24/2021,Muffin Mix - Oatmeal,4.7,1
979,10/22/2021,Wine - Redchard Merritt,2.0,1
980,10/18/2021,Vaccum Bag - 14x20,8.9,5
981,10/23/2021,Beans - Wax,4.1,2
982,10/20/2021,Dc - Frozen Momji,5.4,2
983,10/23/2021,"Fish - Artic Char, Cold Smoked",1.3,1
984,10/18/2021,Milk - Homo,12.5,1
985,10/23/2021,"Flour - Bran, Red",10.5,4
986,10/18/2021,"7up Diet, 355 Ml",9.6,2
987,10/23/2021,Cheese - St. Andre,16.8,5
988,10/18/2021,"Capon - Breast, Double, Wing On",6.7,4
989,10/18/2021,"Pail - 15l White, With Handle",13.8,1
990,10/24/2021,Muffin Mix - Banana Nut,15.4,1
991,10/20/2021,Kiwi Gold Zespri,19.3,5
992,10/24/2021,Lettuce - Frisee,7.5,4
993,10/20/2021,Initation Crab Meat,3.7,4
994,10/23/2021,Cup Translucent 9 Oz,3.1,2
995,10/23/2021,Fondant - Icing,7.4,4
996,10/24/2021,Sauce - Sesame Thai Dressing,7.9,4
997,10/23/2021,"Nut - Hazelnut, Whole",2.6,3
998,10/24/2021,Assorted Desserts,2.4,5
999,10/23/2021,Kolrabi,10.8,2
1000,10/18/2021,Red Cod Fillets - 225g,7.8,4
