id,date,product,price,quantity
484,1634601600000.0,Nougat - Paste / Cream,10.9,5
485,1634947200000.0,Cheese - St. Andre,6.0,1
486,1634860800000.0,Corn Shoots,5.1,1
487,1634688000000.0,Sterno - Chafing Dish Fuel,12.4,3
488,1634515200000.0,Flavouring - Raspberry,3.6,4
489,1634947200000.0,Pepper Squash,5.3,1
490,1634947200000.0,Sugar - Splenda Sweetener,5.0,3
491,1634860800000.0,Apron,2.3,4
492,1634947200000.0,Appetizer - Escargot Puff,8.2,4
493,1634515200000.0,Soup - Cream Of Broccoli,7.4,4
494,1634860800000.0,Sponge Cake Mix - Vanilla,5.3,3
495,1634947200000.0,Table Cloth 53x69 White,7.8,4
496,1634860800000.0,Beef - Top Sirloin - Aaa,8.2,1
497,1634688000000.0,"Wine - White, Ej",5.9,2
498,1635033600000.0,Bread - Malt,8.8,2
499,1634860800000.0,Tea - Camomele,9.4,4
500,1634947200000.0,Sauce - Salsa,10.7,4
501,1634601600000.0,Island Oasis - Cappucino Mix,10.1,5
502,1634947200000.0,Pasta - Ravioli,4.0,1
503,1635033600000.0,Mangostein,12.7,5
504,1634860800000.0,Bar - Granola Trail Mix Fruit Nut,16.7,5
505,1634688000000.0,The Pop Shoppe - Root Beer,13.2,4
506,1635033600000.0,Vinegar - Raspberry,3.0,4
507,1634860800000.0,Clam - Cherrystone,12.0,5
508,1634947200000.0,Vinegar - Tarragon,12.3,3
509,1634947200000.0,Wine - Zonnebloem Pinotage,3.6,5
510,1634601600000.0,Ham - Cooked,5.9,5
511,1634774400000.0,Dried Figs,1.8,5
512,1634688000000.0,"Bread - Crumbs, Bulk",17.6,2
513,1634774400000.0,Soup - Campbells - Tomato,4.6,1
514,1634947200000.0,Ham - Cooked,19.7,2
515,1634860800000.0,Wine - Pinot Noir Mondavi Coastal,10.3,3
516,1634860800000.0,Liquid Aminios Acid - Braggs,15.8,1
517,1634601600000.0,"Wine - White, Mosel Gold",8.1,5
518,1634774400000.0,"Olives - Green, Pitted",12.7,2
519,1634515200000.0,Thyme - Dried,16.8,1
520,1634601600000.0,Pants Custom Dry Clean,5.0,4
521,1634860800000.0,Tia Maria,16.6,1
522,1634774400000.0,Lime Cordial - Roses,18.6,4
523,1634774400000.0,"Oregano - Dry, Rubbed",19.3,1
524,1634515200000.0,Carrots - Jumbo,3.5,1
525,1634515200000.0,Turkey - Ground. Lean,9.4,3
526,1635033600000.0,Venison - Striploin,2.6,1
527,1634947200000.0,"Chocolate - Semi Sweet, Calets",1.0,1
528,1634947200000.0,"Wine - White, Riesling, Henry Of",6.8,5
529,1634774400000.0,Pike - Frozen Fillet,16.4,4
530,1634947200000.0,Water - Evian 355 Ml,5.0,1
531,1635033600000.0,"Chocolate - Pistoles, White",12.8,4
532,1634774400000.0,Beef - Bresaola,1.4,5
533,1634860800000.0,Tomato - Green,18.4,2
534,1634688000000.0,Bread - Italian Sesame Poly,7.5,5
535,1635033600000.0,Cream Of Tartar,9.5,3
536,1634515200000.0,"Tart Shells - Savory, 4",4.1,2
537,1634947200000.0,Veal - Insides Provini,18.4,5
538,1634688000000.0,Aspic - Clear,8.3,1
539,1634774400000.0,Mace,8.3,5
540,1634774400000.0,"Veal - Chops, Split, Frenched",3.2,1
541,1634774400000.0,Potato - Sweet,19.4,1
542,1634688000000.0,"Pail - 4l White, With Handle",2.2,1
543,1634860800000.0,Plasticforkblack,19.7,3
544,1635033600000.0,Bagel - Plain,3.2,1
545,1635033600000.0,Paste - Black Olive,12.7,2
546,1634688000000.0,Bread - Raisin Walnut Pull,15.4,4
547,1634860800000.0,Mushroom - King Eryingii,3.4,4
548,1634947200000.0,"Lettuce - Romaine, Heart",4.2,1
549,1634688000000.0,Green Tea Refresher,5.3,3
550,1634515200000.0,Ostrich - Fan Fillet,13.7,2
551,1634601600000.0,Mace Ground,16.5,3
552,1634601600000.0,Savory,15.8,1
553,1634947200000.0,Vaccum Bag - 14x20,5.7,2
554,1634515200000.0,"Sauce - Apple, Unsweetened",17.3,4
555,1634947200000.0,Cheese - Bakers Cream Cheese,19.8,2
556,1634601600000.0,"Pasta - Elbows, Macaroni, Dry",3.0,1
557,1635033600000.0,Wine - Ej Gallo Sierra Valley,13.0,5
558,1634860800000.0,Bread - Ciabatta Buns,16.0,4
559,1634860800000.0,Ecolab - Hand Soap Form Antibac,15.0,1
560,1634774400000.0,"Lamb - Pieces, Diced",16.8,4
561,1634601600000.0,Vinegar - Raspberry,7.1,5
562,1634601600000.0,"Wine - Red, Lurton Merlot De",18.7,1
563,1634860800000.0,Vodka - Moskovskaya,1.5,2
564,1634947200000.0,Melon - Watermelon Yellow,18.6,5
565,1634601600000.0,Shark - Loin,10.3,1
566,1634774400000.0,"Jam - Blackberry, 20 Ml Jar",17.7,1
567,1635033600000.0,"Stock - Beef, White",18.9,2
568,1634601600000.0,Grand Marnier,15.5,3
569,1634860800000.0,Cloves - Ground,15.5,1
570,1634688000000.0,Tamarillo,6.0,3
571,1634601600000.0,Bay Leaf,18.7,5
572,1635033600000.0,Beans - Fine,3.9,3
573,1634947200000.0,Pork - Kidney,8.7,2
574,1634860800000.0,Tuna - Salad Premix,16.1,5
575,1634947200000.0,Lighter - Bbq,12.3,1
576,1634515200000.0,Arizona - Green Tea,13.8,5
577,1634515200000.0,Lamb Rack Frenched Australian,4.5,4
578,1634601600000.0,"Water - Spring Water, 355 Ml",12.9,1
579,1635033600000.0,Cake - Dulce De Leche,8.3,3
580,1634515200000.0,Bay Leaf,18.7,3
581,1634947200000.0,Muffin Puck Ww Carrot,13.1,3
582,1634947200000.0,Sprouts - Onion,5.4,1
583,1634860800000.0,"Carrots - Purple, Organic",10.1,5
584,1634947200000.0,Pastry - Apple Large,4.6,2
585,1634774400000.0,"Pesto - Primerba, Paste",8.3,3
586,1634774400000.0,Banana,10.0,1
587,1634774400000.0,Container - Clear 16 Oz,16.6,4
588,1634601600000.0,Sauce - Caesar Dressing,7.4,3
589,1635033600000.0,Muffins - Assorted,1.8,5
590,1635033600000.0,Wine - Alsace Riesling Reserve,3.9,5
591,1634515200000.0,Juice - Lime,12.6,1
592,1634515200000.0,Fish - Bones,7.6,2
593,1634601600000.0,Container - Clear 32 Oz,1.4,5
594,1634688000000.0,Pate - Liver,7.9,1
595,1634774400000.0,Soup Campbells - Tomato Bisque,1.1,3
596,1635033600000.0,Evaporated Milk - Skim,10.3,2
597,1634947200000.0,Wine - Shiraz Wolf Blass Premium,13.3,2
598,1634947200000.0,Artichokes - Jerusalem,4.6,2
599,1634947200000.0,"Oil - Truffle, Black",12.7,2
600,1634601600000.0,Lemon Tarts,9.8,2
601,1634515200000.0,Ocean Spray - Kiwi Strawberry,11.2,4
602,1634601600000.0,Chicken - Whole,19.8,3
603,1634515200000.0,Beets - Pickled,15.5,1
604,1634860800000.0,Peach - Halves,9.0,2
605,1634774400000.0,Petite Baguette,3.6,5
606,1635033600000.0,Ecolab - Solid Fusion,7.7,4
607,1634947200000.0,Apron,14.1,1
608,1634688000000.0,Beans - Soya Bean,4.8,2
609,1634860800000.0,"Nut - Hazelnut, Whole",4.1,4
610,1634601600000.0,The Pop Shoppe - Black Cherry,16.6,4
611,1635033600000.0,Anisette - Mcguiness,18.0,3
612,1635033600000.0,"Beef - Chuck, Boneless",11.8,5
613,1634515200000.0,"Tendrils - Baby Pea, Organic",3.4,3
614,1635033600000.0,Lidsoupcont Rp12dn,8.3,2
615,1634860800000.0,Campari,14.1,5
616,1634947200000.0,Sobe - Berry Energy,11.2,2
617,1634860800000.0,"Chestnuts - Whole,canned",20.0,4
618,1634601600000.0,Artichokes - Jerusalem,16.5,5
619,1634947200000.0,Eggs - Extra Large,18.0,5
620,1634515200000.0,Pork - Backs - Boneless,6.7,1
621,1634688000000.0,Cookies - Fortune,9.3,2
622,1635033600000.0,Durian Fruit,14.8,4
623,1634601600000.0,Flavouring - Raspberry,2.5,5
624,1634860800000.0,Munchies Honey Sweet Trail Mix,3.3,5
625,1634947200000.0,"Iced Tea - Lemon, 460 Ml",17.9,2
626,1634515200000.0,"Rum - Spiced, Captain Morgan",11.5,1
627,1635033600000.0,Flour - Teff,5.0,2
628,1634688000000.0,Coriander - Seed,19.7,5
629,1635033600000.0,Cheese - Comtomme,9.0,4
630,1634860800000.0,Bread Base - Italian,10.6,3
631,1634688000000.0,Beer - Sleemans Honey Brown,2.2,2
632,1634947200000.0,Crackers - Soda / Saltins,10.6,1
633,1634601600000.0,Garbag Bags - Black,6.3,3
634,1634688000000.0,Ecolab - Hand Soap Form Antibac,12.0,1
635,1634860800000.0,"Soup - Campbells, Creamy",19.9,3
636,1634860800000.0,"Coffee - Colombian, Portioned",13.1,1
637,1634774400000.0,"Water - Spring Water, 355 Ml",7.9,5
638,1635033600000.0,Rootbeer,8.5,3
639,1634601600000.0,V8 Splash Strawberry Banana,18.8,5
640,1634774400000.0,"Pork - Sausage, Medium",13.3,4
641,1634688000000.0,"Soup - Campbells, Creamy",18.3,3
642,1635033600000.0,Pepper - Red Thai,10.3,1
643,1634947200000.0,"Bread - Multigrain, Loaf",17.3,5
644,1634601600000.0,Fennel,17.2,3
645,1634947200000.0,Apple - Northern Spy,15.2,2
646,1635033600000.0,Bread - White Epi Baguette,9.4,3
647,1634774400000.0,Lady Fingers,17.4,4
648,1634774400000.0,Broom Handle,7.0,2
649,1634515200000.0,Cookie Double Choco,1.1,4
650,1634515200000.0,Beer - Sleemans Honey Brown,6.5,3
651,1634515200000.0,Cauliflower,7.5,5
652,1634601600000.0,Table Cloth 53x53 White,5.3,2
653,1634601600000.0,Sage Ground Wiberg,3.4,4
654,1634774400000.0,"Soup - Knorr, Chicken Noodle",15.6,5
655,1634947200000.0,Bandage - Finger Cots,8.4,4
656,1635033600000.0,Wine - Soave Folonari,9.8,3
657,1634515200000.0,"Beans - Fava, Canned",18.0,4
658,1634947200000.0,Bacardi Raspberry,12.5,5
659,1634774400000.0,Sage - Fresh,5.1,2
660,1634515200000.0,Cocoa Powder - Natural,19.4,5
661,1634688000000.0,Cloves - Ground,18.4,2
662,1634774400000.0,Bay Leaf,18.2,1
663,1634774400000.0,Onions - Vidalia,14.2,5
664,1634860800000.0,Spring Roll Veg Mini,4.0,5
665,1634774400000.0,Beef Cheek Fresh,7.1,1
666,1634774400000.0,Muffin Mix - Chocolate Chip,9.1,2
667,1634688000000.0,Longan,12.5,5
668,1635033600000.0,Bread - Corn Muffaleta Onion,18.4,2
669,1634947200000.0,Onions - White,13.6,5
670,1634601600000.0,Passion Fruit,14.4,5
671,1635033600000.0,Tea - Camomele,9.8,1
672,1634947200000.0,Magnotta Bel Paese Red,12.7,1
673,1634601600000.0,Shiratamako - Rice Flour,10.3,4
674,1634947200000.0,Fenngreek Seed,18.1,1
675,1634947200000.0,Tuna - Fresh,7.3,5
676,1634860800000.0,Sage Derby,11.7,2
677,1634774400000.0,Melon - Honey Dew,1.7,5
678,1634947200000.0,Quinoa,16.6,2
679,1634860800000.0,"Rice Pilaf, Dry,package",5.8,3
680,1634860800000.0,Tuna - Salad Premix,11.8,3
681,1635033600000.0,Apricots - Halves,14.6,5
682,1635033600000.0,"Wine - Harrow Estates, Vidal",3.6,1
683,1634688000000.0,Napkin White - Starched,19.4,3
684,1634774400000.0,Gatorade - Orange,3.4,2
685,1634601600000.0,Foil Wrap,8.2,3
686,1634688000000.0,Pizza Pizza Dough,19.8,4
687,1635033600000.0,"Oranges - Navel, 72",5.0,1
688,1634515200000.0,Sage - Ground,11.0,3
689,1634774400000.0,Mayonnaise - Individual Pkg,13.5,3
690,1634515200000.0,Daves Island Stinger,9.7,5
691,1634860800000.0,Tofu - Soft,5.7,4
692,1634860800000.0,Oven Mitt - 13 Inch,9.9,3
693,1634601600000.0,Halibut - Fletches,3.7,5
694,1634601600000.0,Tandoori Curry Paste,4.3,1
695,1634601600000.0,"Crab - Dungeness, Whole, live",5.5,2
696,1634860800000.0,Water - San Pellegrino,8.6,5
697,1634515200000.0,Apples - Spartan,4.6,5
698,1634601600000.0,Wine - Lou Black Shiraz,18.3,5
699,1634688000000.0,Chick Peas - Canned,12.3,2
700,1634688000000.0,Longos - Chicken Wings,19.3,5
701,1634860800000.0,"Veal - Brisket, Provimi,bnls",3.3,2
702,1634688000000.0,Beans - Kidney White,4.6,3
703,1634860800000.0,Corn Kernels - Frozen,15.2,2
704,1634601600000.0,Olives - Morracan Dired,11.1,2
705,1634774400000.0,"Crab - Dungeness, Whole, live",14.2,5
706,1634774400000.0,Bagel - Plain,4.3,4
707,1634947200000.0,"Lamb - Loin, Trimmed, Boneless",13.0,1
708,1635033600000.0,Horseradish Root,7.5,1
709,1634601600000.0,Chicken - Wieners,13.1,4
710,1634860800000.0,"Rum - Dark, Bacardi, Black",19.2,1
711,1635033600000.0,Ice Cream Bar - Hageen Daz To,8.2,2
712,1634774400000.0,Muffin Hinge - 211n,13.4,4
713,1634947200000.0,Sausage - Andouille,13.3,2
714,1634947200000.0,"Lamb - Loin, Trimmed, Boneless",18.6,3
715,1634774400000.0,Muffin - Bran Ind Wrpd,14.2,5
716,1634860800000.0,Cheese - Taleggio D.o.p.,6.4,2
717,1634601600000.0,Chocolate Bar - Reese Pieces,19.8,4
718,1634860800000.0,Beer - Moosehead,3.7,1
719,1635033600000.0,Miso Paste White,9.0,2
720,1634860800000.0,Appetizer - Mushroom Tart,1.3,4
721,1634860800000.0,Bamboo Shoots - Sliced,19.1,2
722,1634601600000.0,Yoplait Drink,7.0,5
723,1635033600000.0,"Soup - Knorr, Country Bean",7.2,2
724,1635033600000.0,Fiddlehead - Frozen,7.2,2
725,1634515200000.0,Toothpick Frilled,12.5,4
726,1634860800000.0,Watercress,3.8,5
727,1634515200000.0,Nantucket - Kiwi Berry Cktl.,5.9,1
728,1635033600000.0,Pepper - Chili Powder,3.8,3
729,1635033600000.0,Pickle - Dill,2.7,3
730,1634947200000.0,"Tray - Foam, Square 4 - S",16.8,4
731,1634601600000.0,Roe - Flying Fish,19.6,3
732,1634688000000.0,Sobe - Green Tea,7.6,4
733,1634688000000.0,Carbonated Water - White Grape,2.9,4
734,1634515200000.0,Red Currants,14.0,4
735,1634947200000.0,Chocolate - Milk Coating,13.5,1
736,1634515200000.0,Coffee - Dark Roast,5.6,2
737,1634774400000.0,Garbage Bag - Clear,18.6,2
738,1634515200000.0,Cookie Double Choco,12.9,4
739,1634860800000.0,Cheese - Gouda Smoked,4.5,5
740,1634515200000.0,Wheat - Soft Kernal Of Wheat,5.6,5
741,1635033600000.0,Kellogs All Bran Bars,15.0,5
742,1634688000000.0,French Kiss Vanilla,15.2,3
743,1634688000000.0,Coffee Swiss Choc Almond,5.5,4
744,1634601600000.0,Soup - Cream Of Broccoli,18.3,5
745,1634947200000.0,Tahini Paste,3.6,5
746,1634947200000.0,Beer - Blue Light,14.5,3
747,1634860800000.0,Venison - Liver,12.6,1
748,1635033600000.0,Pepper - Scotch Bonnet,4.5,3
749,1634947200000.0,Lamb - Shoulder,1.4,1
750,1634774400000.0,V8 - Berry Blend,18.1,2
751,1635033600000.0,"Split Peas - Yellow, Dry",7.9,3
752,1634688000000.0,Salad Dressing,15.1,1
753,1634947200000.0,Puree - Pear,11.4,2
754,1634601600000.0,Wine - Two Oceans Sauvignon,4.4,4
755,1634860800000.0,Beans - Kidney White,14.6,4
756,1634947200000.0,Chinese Lemon Pork,6.6,1
757,1634947200000.0,Sprouts - Alfalfa,7.1,5
758,1635033600000.0,Gingerale - Diet - Schweppes,17.8,2
759,1634515200000.0,Apron,1.7,5
760,1635033600000.0,Towels - Paper / Kraft,13.6,4
761,1634515200000.0,"Nut - Cashews, Whole, Raw",6.3,1
762,1635033600000.0,Lobster - Tail 6 Oz,4.5,2
763,1634688000000.0,"Soup - Campbells, Lentil",4.5,5
764,1635033600000.0,Wine - Segura Viudas Aria Brut,6.0,4
765,1634601600000.0,Gatorade - Cool Blue Raspberry,13.4,2
766,1635033600000.0,Bread - Dark Rye,11.7,5
767,1634774400000.0,Orange - Blood,11.7,3
768,1634515200000.0,Kahlua,14.4,5
769,1634515200000.0,Haggis,17.5,1
770,1634774400000.0,Mousse - Mango,18.4,1
771,1634947200000.0,"Split Peas - Yellow, Dry",4.7,2
772,1634947200000.0,Ginger - Ground,6.9,5
773,1634774400000.0,"Bread - White, Unsliced",14.2,4
774,1634601600000.0,Juice - Ocean Spray Kiwi,4.7,1
775,1634860800000.0,Broom - Corn,5.4,4
776,1634601600000.0,Bar Energy Chocchip,9.8,5
777,1634860800000.0,Beef - Montreal Smoked Brisket,3.4,2
778,1634774400000.0,Vodka - Moskovskaya,9.4,5
779,1634515200000.0,"Beef - Rib Roast, Capless",18.0,1
780,1634688000000.0,Soup - Campbells Beef Strogonoff,9.9,2
781,1634515200000.0,Crackers - Soda / Saltins,6.2,1
782,1634515200000.0,Garbag Bags - Black,4.1,1
783,1634860800000.0,Aspic - Clear,1.3,2
784,1634774400000.0,"Marsala - Sperone, Fine, D.o.c.",13.4,5
785,1634688000000.0,"Tart Shells - Savory, 4",2.3,2
786,1634688000000.0,Bouillion - Fish,10.8,1
787,1634860800000.0,"Lid - 10,12,16 Oz",16.3,2
788,1634860800000.0,Pastry - Choclate Baked,5.8,2
789,1634601600000.0,Lamb - Rack,1.7,1
790,1635033600000.0,Glass - Juice Clear 5oz 55005,5.8,3
791,1634515200000.0,Mussels - Frozen,7.0,1
792,1634774400000.0,Milk - Condensed,5.8,5
793,1634601600000.0,Scallops - 10/20,10.4,2
794,1634515200000.0,"Wine - White, Ej",14.6,3
795,1634774400000.0,"Coconut - Shredded, Sweet",3.4,1
796,1634947200000.0,Cognac - Courvaisier,11.8,4
797,1634688000000.0,Pear - Asian,16.5,3
798,1635033600000.0,Snails - Large Canned,3.6,1
799,1634947200000.0,Trueblue - Blueberry,13.4,5
800,1634947200000.0,Tuna - Sushi Grade,18.3,3
801,1634515200000.0,Muffin Batt - Choc Chk,14.4,4
802,1634601600000.0,"Chilli Paste, Hot Sambal Oelek",14.2,4
803,1634947200000.0,Tofu - Firm,10.6,3
804,1634515200000.0,"Tarragon - Primerba, Paste",1.3,1
805,1635033600000.0,"Beef - Bones, Cut - Up",12.6,2
806,1634601600000.0,Grapes - Red,18.4,2
807,1634688000000.0,Sauce - Soy Low Sodium - 3.87l,18.1,3
808,1635033600000.0,Wine - Clavet Saint Emilion,3.9,5
809,1635033600000.0,Wine - Chateau Timberlay,16.2,2
810,1634860800000.0,Berry Brulee,19.3,5
811,1635033600000.0,Pork - Shoulder,10.6,1
812,1634947200000.0,Sauce - Ranch Dressing,10.2,5
813,1634947200000.0,Spice - Peppercorn Melange,19.5,2
814,1634601600000.0,Dc Hikiage Hira Huba,13.2,2
815,1634774400000.0,Table Cloth 54x54 White,1.2,5
816,1634688000000.0,Milk - 2% 250 Ml,14.5,2
817,1634688000000.0,Cake - Box Window 10x10x2.5,16.0,1
818,1634688000000.0,Steel Wool S.o.s,2.6,2
819,1634601600000.0,"Coffee - Beans, Whole",6.1,5
820,1634515200000.0,Scallops - Live In Shell,4.5,3
821,1635033600000.0,Drambuie,12.7,4
822,1634515200000.0,Mustard - Dijon,10.4,1
823,1635033600000.0,Beef - Short Loin,1.9,5
824,1634515200000.0,Lettuce - Arugula,8.1,3
825,1634601600000.0,"Jam - Raspberry,jar",8.6,2
826,1634515200000.0,Temperature Recording Station,3.8,3
827,1634688000000.0,Cake Sheet Combo Party Pack,10.1,5
828,1634947200000.0,"Pail - 15l White, With Handle",17.2,2
829,1634774400000.0,Pastry - Choclate Baked,15.4,5
830,1634947200000.0,"Shrimp - 16/20, Iqf, Shell On",12.9,4
831,1634774400000.0,"Wine - Red, Wolf Blass, Yellow",18.6,5
832,1634601600000.0,Syrup - Chocolate,1.7,1
833,1634947200000.0,"Soup - Canadian Pea, Dry Mix",3.3,4
834,1635033600000.0,Cookies - Englishbay Chochip,17.5,5
835,1634601600000.0,Island Oasis - Sweet And Sour Mix,2.9,4
836,1634947200000.0,Glass Clear 8 Oz,5.0,1
837,1634601600000.0,Shrimp - Prawn,16.9,4
838,1634601600000.0,Bread - 10 Grain Parisian,8.6,4
839,1634774400000.0,Sauce - Salsa,12.0,1
840,1634774400000.0,Wine - Pinot Noir Latour,11.1,5
841,1634774400000.0,Mousse - Banana Chocolate,5.4,2
842,1634601600000.0,Wine - Domaine Boyar Royal,7.2,5
843,1634515200000.0,Mushroom - King Eryingii,16.6,1
844,1634774400000.0,Gooseberry,8.9,4
845,1634947200000.0,Garlic - Peeled,13.6,3
846,1634774400000.0,Fondant - Icing,11.7,3
847,1634860800000.0,Jam - Apricot,15.0,4
848,1634601600000.0,"Pasta - Bauletti, Chicken White",10.8,4
849,1635033600000.0,"Bread - Bagels, Plain",14.2,1
850,1635033600000.0,Pineapple - Regular,13.4,4
851,1634947200000.0,"Beans - Kidney, Red Dry",6.7,3
852,1634515200000.0,Puff Pastry - Slab,3.5,2
853,1635033600000.0,Laundry - Bag Cloth,14.0,2
854,1634601600000.0,Sobe - Tropical Energy,18.2,4
855,1634688000000.0,Mince Meat - Filling,13.2,2
856,1634774400000.0,Initation Crab Meat,14.0,2
857,1634601600000.0,"Apple - Delicious, Golden",11.8,2
858,1634774400000.0,Ecolab - Ster Bac,16.0,1
859,1635033600000.0,Pur Value,18.2,3
860,1634688000000.0,Chip - Potato Dill Pickle,16.5,2
861,1634947200000.0,"Wine - Red, Cooking",14.9,5
862,1634515200000.0,Sauce - Hollandaise,12.7,3
863,1634860800000.0,Bagel - Sesame Seed Presliced,15.0,5
864,1634515200000.0,"Squash - Pattypan, Yellow",14.1,2
865,1635033600000.0,"Mushroom - Chantrelle, Fresh",15.3,5
866,1634774400000.0,"Artichoke - Hearts, Canned",15.2,1
867,1634860800000.0,"Wine - White, Ej Gallo",18.6,3
868,1635033600000.0,Syrup - Pancake,14.7,3
869,1635033600000.0,Wine - Vovray Sec Domaine Huet,9.7,5
870,1635033600000.0,Wooden Mop Handle,14.0,1
871,1634515200000.0,Eggs - Extra Large,7.3,3
872,1634515200000.0,Pan Grease,1.8,3
873,1635033600000.0,Beets,12.4,1
874,1635033600000.0,Onion - Dried,16.5,2
875,1634774400000.0,Squid - Breaded,13.0,1
876,1634947200000.0,Puree - Raspberry,10.5,3
877,1635033600000.0,Island Oasis - Lemonade,15.2,2
878,1634601600000.0,Green Scrubbie Pad H.duty,11.1,5
879,1634947200000.0,"Beans - Black Bean, Canned",16.4,3
880,1634688000000.0,Chips Potato Swt Chilli Sour,16.7,5
881,1634860800000.0,Pickerel - Fillets,14.4,4
882,1634688000000.0,Pork Loin Bine - In Frenched,13.0,3
883,1634688000000.0,Wine - Spumante Bambino White,17.6,1
884,1634774400000.0,"Beef - Tenderlion, Center Cut",7.1,1
885,1634947200000.0,Beer - Maudite,10.0,4
886,1634601600000.0,Cumin - Ground,10.4,5
887,1634774400000.0,Chicken - Soup Base,7.9,3
888,1634860800000.0,Sauce - Hp,10.3,2
889,1634601600000.0,Pop - Club Soda Can,12.7,1
890,1635033600000.0,"Nut - Walnut, Chopped",17.0,3
891,1634774400000.0,"Wine - Red, Lurton Merlot De",8.5,2
892,1634860800000.0,Pastry - Lemon Danish - Mini,7.1,2
893,1634688000000.0,Wine - Chablis J Moreau Et Fils,16.6,1
894,1635033600000.0,Aspic - Amber,11.3,1
895,1635033600000.0,Clam Nectar,15.5,4
896,1634947200000.0,Chicken - Whole,14.5,4
897,1635033600000.0,Chick Peas - Dried,4.1,2
898,1634860800000.0,Duck - Whole,6.6,3
899,1635033600000.0,Squash - Butternut,9.4,2
900,1634515200000.0,Tomatoes - Orange,11.9,1
901,1634515200000.0,Garbage Bag - Clear,16.0,2
902,1635033600000.0,Mackerel Whole Fresh,8.8,2
903,1634515200000.0,Catfish - Fillets,2.4,2
904,1634688000000.0,Grapefruit - White,3.1,2
905,1634515200000.0,Wild Boar - Tenderloin,1.1,2
906,1634688000000.0,Rice - Aborio,18.0,1
907,1634688000000.0,Pastry - Plain Baked Croissant,6.0,1
908,1635033600000.0,Wine - Gewurztraminer Pierre,4.9,2
909,1634947200000.0,Wine - Segura Viudas Aria Brut,2.4,3
910,1634947200000.0,Muffin Mix - Carrot,5.9,5
911,1634688000000.0,Sauce Bbq Smokey,10.3,5
912,1634515200000.0,"Pasta - Fusili, Dry",2.9,1
913,1634947200000.0,"Cheese - Cheddar, Mild",9.0,3
914,1634774400000.0,Wine - Winzer Krems Gruner,4.5,5
915,1634601600000.0,Crawfish,11.7,1
916,1634688000000.0,Marzipan 50/50,5.1,4
917,1634688000000.0,Melon - Honey Dew,12.2,2
918,1634860800000.0,Cookie Trail Mix,12.7,2
919,1634515200000.0,Sherry - Dry,8.3,1
920,1634515200000.0,Energy Drink Bawls,9.5,3
921,1634774400000.0,"Soup - Campbells, Classic Chix",9.7,5
922,1634515200000.0,Eggplant Oriental,4.1,3
923,1635033600000.0,Cheese - Le Cheve Noir,14.5,4
924,1634947200000.0,Apple - Fuji,19.9,3
925,1635033600000.0,Juice - V8 Splash,6.0,4
926,1634860800000.0,Grapefruit - Pink,15.3,2
927,1634601600000.0,"Thyme - Lemon, Fresh",5.7,5
928,1634947200000.0,"Basil - Dry, Rubbed",18.3,1
929,1634688000000.0,Ecolab - Ster Bac,7.0,1
930,1634860800000.0,"Doilies - 8, Paper",13.2,3
931,1634947200000.0,Fuji Apples,11.2,3
932,1635033600000.0,Wine - Valpolicella Masi,3.1,2
933,1634947200000.0,Marzipan 50/50,12.7,3
934,1635033600000.0,Spinach - Frozen,17.2,5
935,1634688000000.0,Potatoes - Pei 10 Oz,11.2,3
936,1635033600000.0,Soup - Cream Of Potato / Leek,1.8,4
937,1634774400000.0,Cookies - Englishbay Oatmeal,7.0,5
938,1634601600000.0,Wine - Winzer Krems Gruner,5.5,2
939,1634774400000.0,Sprouts Dikon,5.9,2
940,1634601600000.0,Sauce - Plum,3.1,5
941,1634515200000.0,Sauce - Vodka Blush,12.1,1
942,1634688000000.0,Pail With Metal Handle 16l White,12.5,3
943,1634515200000.0,Wine - Chianti Classica Docg,18.0,2
944,1635033600000.0,Marjoram - Fresh,9.4,5
945,1634860800000.0,Petite Baguette,17.3,3
946,1634515200000.0,Ecolab - Power Fusion,16.3,2
947,1634688000000.0,Wine - Sicilia Igt Nero Avola,14.4,4
948,1634947200000.0,Dragon Fruit,13.8,5
949,1634688000000.0,Wine - Balbach Riverside,3.6,3
950,1634601600000.0,Pears - Anjou,11.2,3
951,1634860800000.0,"Pepper - Chillies, Crushed",15.7,1
952,1634774400000.0,Bay Leaf Ground,18.3,2
953,1634774400000.0,Liquid Aminios Acid - Braggs,10.4,3
954,1634860800000.0,Scallops - Live In Shell,14.7,3
955,1634860800000.0,"Sparkling Wine - Rose, Freixenet",3.0,1
956,1634515200000.0,Pur Value,15.9,5
957,1634688000000.0,"Pepsi - Diet, 355 Ml",6.1,4
958,1634601600000.0,Nectarines,15.1,3
959,1634688000000.0,Paper - Brown Paper Mini Cups,13.3,5
960,1634860800000.0,Hersey Shakes,5.8,5
961,1634774400000.0,Island Oasis - Sweet And Sour Mix,11.4,4
962,1634860800000.0,"Orange - Canned, Mandarin",9.3,3
963,1634688000000.0,Pork Loin Bine - In Frenched,3.1,4
964,1634515200000.0,"Rum - Cream, Amarula",2.7,2
965,1634774400000.0,Ocean Spray - Ruby Red,19.4,4
966,1634601600000.0,Bagel - Everything Presliced,5.9,3
967,1634774400000.0,Soup - Cream Of Broccoli,8.8,4
968,1634601600000.0,Cookies Oatmeal Raisin,10.0,4
969,1634601600000.0,"Brownies - Two Bite, Chocolate",3.2,3
970,1634688000000.0,Tea - Herbal Sweet Dreams,9.9,1
971,1634601600000.0,Pickerel - Fillets,5.2,4
