emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
1.4,93.918,-42.7,4.961,5228.1,4557
1.4,93.918,-42.7,4.962,5228.1,39060
-3.4,92.431,-26.9,0.722,5017.5,27488
-1.8,92.893,-46.2,1.354,5099.1,1258
-1.8,92.893,-46.2,1.291,5099.1,34042
1.4,93.918,-42.7,4.962,5228.1,36941
-3.4,92.431,-26.9,0.7390000000000001,5017.5,10342
1.4,93.444,-36.1,4.968,5228.1,36731
-3.4,92.431,-26.9,0.7240000000000001,5017.5,6936
1.4,94.465,-41.8,4.959,5228.1,38390
1.4,93.918,-42.7,4.963,5228.1,10424
1.4,93.918,-42.7,4.957,5228.1,24461
-1.8,92.893,-46.2,1.266,5099.1,1423
1.4,93.918,-42.7,4.957,5228.1,37204
1.4,94.465,-41.8,4.959,5228.1,28342
1.4,94.465,-41.8,4.864,5228.1,39526
-1.8,93.075,-47.1,1.445,5099.1,25964
1.4,93.918,-42.7,4.968,5228.1,11080
-0.1,93.2,-42.0,4.191,5195.8,25178
1.1,93.994,-36.4,4.857,5191.0,31296
1.4,93.918,-42.7,4.96,5228.1,21595
1.4,93.444,-36.1,4.964,5228.1,32468
-0.1,93.2,-42.0,4.191,5195.8,23125
1.4,93.918,-42.7,4.963,5228.1,11033
-2.9,92.201,-31.4,0.8540000000000001,5076.2,39592
1.4,94.465,-41.8,4.865,5228.1,24498
-0.1,93.2,-42.0,4.12,5195.8,7281
-1.8,93.075,-47.1,1.405,5099.1,4082
1.4,93.444,-36.1,4.965,5228.1,16005
1.1,93.994,-36.4,4.856,5191.0,33710
-1.8,92.893,-46.2,1.2990000000000002,5099.1,32
1.4,93.444,-36.1,4.966,5228.1,3972
1.4,93.918,-42.7,4.961,5228.1,33715
-0.1,93.2,-42.0,4.0760000000000005,5195.8,3113
-1.1,94.199,-37.5,0.878,4963.6,32318
1.1,93.994,-36.4,4.856,5191.0,19962
-0.1,93.2,-42.0,4.1530000000000005,5195.8,5426
1.4,93.444,-36.1,4.962,5228.1,4817
-1.7,94.027,-38.3,0.9,4991.6,280
1.4,93.444,-36.1,4.968,5228.1,25731
-3.4,92.431,-26.9,0.722,5017.5,17818
-1.8,92.893,-46.2,1.344,5099.1,16811
1.1,93.994,-36.4,4.859,5191.0,17909
1.1,93.994,-36.4,4.857,5191.0,28838
1.4,93.444,-36.1,4.963,5228.1,27829
1.4,93.918,-42.7,4.962,5228.1,27224
1.1,93.994,-36.4,4.857,5191.0,32715
-0.1,93.2,-42.0,4.191,5195.8,37912
1.1,93.994,-36.4,4.855,5191.0,11297
-1.8,92.893,-46.2,1.3130000000000002,5099.1,23392
1.1,93.994,-36.4,4.857,5191.0,35138
-1.8,92.843,-50.0,1.757,5099.1,18768
-0.1,93.798,-40.4,4.912,5195.8,33154
1.1,93.994,-36.4,4.86,5191.0,2476
1.4,93.444,-36.1,4.963,5228.1,37966
1.4,94.465,-41.8,4.958,5228.1,37695
1.4,94.465,-41.8,4.864,5228.1,16742
1.4,93.918,-42.7,4.963,5228.1,13193
1.4,93.444,-36.1,4.968,5228.1,4928
1.1,93.994,-36.4,4.857,5191.0,12131
-0.1,93.2,-42.0,4.12,5195.8,2177
1.4,94.465,-41.8,4.947,5228.1,24307
-1.8,92.893,-46.2,1.334,5099.1,10595
1.4,93.918,-42.7,4.957,5228.1,38867
-1.8,92.893,-46.2,1.27,5099.1,20908
-1.1,94.601,-49.5,1.043,4963.6,13046
-0.1,93.2,-42.0,4.191,5195.8,38537
1.4,93.918,-42.7,4.963,5228.1,17496
-0.1,93.2,-42.0,4.021,5195.8,13090
1.1,93.994,-36.4,4.857,5191.0,37548
1.4,93.918,-42.7,4.961,5228.1,4897
1.4,93.918,-42.7,4.968,5228.1,22021
-0.1,93.2,-42.0,4.1530000000000005,5195.8,26026
-1.7,94.215,-40.3,0.84,4991.6,11393
-1.8,92.893,-46.2,1.27,5099.1,18268
-3.4,92.431,-26.9,0.72,5017.5,19591
1.1,93.994,-36.4,4.86,5191.0,18750
1.4,93.918,-42.7,4.962,5228.1,31033
1.1,93.994,-36.4,4.86,5191.0,6479
-0.1,93.2,-42.0,4.12,5195.8,5995
1.4,93.444,-36.1,4.964,5228.1,39822
-3.4,92.431,-26.9,0.74,5017.5,22743
-2.9,92.201,-31.4,0.873,5076.2,38610
1.1,93.994,-36.4,4.859,5191.0,2434
-1.8,93.075,-47.1,1.479,5099.1,398
1.1,93.994,-36.4,4.8580000000000005,5191.0,20989
1.1,93.994,-36.4,4.857,5191.0,7071
-1.8,92.893,-46.2,1.344,5099.1,36146
1.4,93.918,-42.7,4.963,5228.1,9059
1.1,93.994,-36.4,4.855,5191.0,20509
-0.1,93.2,-42.0,4.343,5195.8,34673
1.4,93.444,-36.1,4.965,5228.1,9084
-2.9,92.963,-40.8,1.262,5076.2,1906
1.4,93.444,-36.1,4.964,5228.1,40685
1.4,93.444,-36.1,4.966,5228.1,28608
1.4,93.918,-42.7,4.961,5228.1,9839
-0.1,93.2,-42.0,4.1530000000000005,5195.8,24054
-1.7,94.055,-39.8,0.7390000000000001,4991.6,20052
-0.1,93.2,-42.0,4.191,5195.8,25975
1.4,93.918,-42.7,4.958,5228.1,23038
-1.8,93.075,-47.1,1.405,5099.1,17990
1.4,93.918,-42.7,4.959,5228.1,31132
1.4,93.444,-36.1,4.962,5228.1,34870
1.4,93.918,-42.7,4.957,5228.1,39224
1.1,93.994,-36.4,4.855,5191.0,29420
-3.4,92.649,-30.1,0.7140000000000001,5017.5,33673
1.4,94.465,-41.8,4.961,5228.1,5809
1.4,93.918,-42.7,4.958,5228.1,26680
-1.8,93.075,-47.1,1.405,5099.1,9736
-2.9,92.963,-40.8,1.26,5076.2,13480
1.4,93.918,-42.7,4.963,5228.1,21053
1.4,93.918,-42.7,4.962,5228.1,25584
-1.8,93.075,-47.1,1.453,5099.1,7862
1.4,93.444,-36.1,4.965,5228.1,14012
1.4,94.465,-41.8,4.967,5228.1,25956
-1.8,92.893,-46.2,1.266,5099.1,33280
-1.8,93.876,-40.0,0.6829999999999999,5008.7,16548
1.4,93.918,-42.7,4.963,5228.1,14172
1.1,93.994,-36.4,4.857,5191.0,19578
-3.4,92.379,-29.8,0.8190000000000001,5017.5,4163
1.1,93.994,-36.4,4.857,5191.0,35820
1.4,93.918,-42.7,4.963,5228.1,7380
-1.1,94.601,-49.5,0.942,4963.6,228
1.4,94.465,-41.8,4.961,5228.1,29560
1.4,94.465,-41.8,4.865,5228.1,15276
1.4,93.444,-36.1,4.965,5228.1,26234
-1.8,93.075,-47.1,1.405,5099.1,33761
-2.9,92.469,-33.6,1.029,5076.2,11343
-1.8,92.893,-46.2,1.334,5099.1,11862
1.4,93.918,-42.7,4.962,5228.1,1920
1.4,93.444,-36.1,4.964,5228.1,2128
-1.8,93.075,-47.1,1.405,5099.1,38509
1.1,93.994,-36.4,4.8580000000000005,5191.0,20248
-1.8,92.893,-46.2,1.354,5099.1,32914
1.4,94.465,-41.8,4.8660000000000005,5228.1,360
1.1,93.994,-36.4,4.859,5191.0,38311
1.4,93.444,-36.1,4.963,5228.1,25805
1.1,93.994,-36.4,4.856,5191.0,10963
1.1,93.994,-36.4,4.857,5191.0,31979
1.1,93.994,-36.4,4.855,5191.0,11144
-1.8,93.075,-47.1,1.405,5099.1,32167
1.4,93.444,-36.1,4.965,5228.1,7841
1.1,93.994,-36.4,4.86,5191.0,37806
-0.1,93.2,-42.0,4.1530000000000005,5195.8,28920
1.4,93.444,-36.1,4.965,5228.1,9427
1.4,94.465,-41.8,4.959,5228.1,10329
-1.8,92.893,-46.2,1.334,5099.1,18241
-1.8,92.893,-46.2,1.25,5099.1,15931
-1.8,93.075,-47.1,1.365,5099.1,8182
1.4,94.465,-41.8,4.961,5228.1,24074
-1.8,92.893,-46.2,1.327,5099.1,33879
1.1,93.994,-36.4,4.857,5191.0,9927
1.4,93.444,-36.1,4.963,5228.1,24295
1.4,93.918,-42.7,4.96,5228.1,33733
1.1,93.994,-36.4,4.859,5191.0,35651
-1.8,93.075,-47.1,1.405,5099.1,7731
1.4,93.918,-42.7,4.962,5228.1,37057
-1.8,92.893,-46.2,1.327,5099.1,4026
1.4,94.465,-41.8,4.8660000000000005,5228.1,3921
1.1,93.994,-36.4,4.859,5191.0,3167
-1.8,92.893,-46.2,1.2990000000000002,5099.1,26454
1.4,93.918,-42.7,4.962,5228.1,30819
1.1,93.994,-36.4,4.857,5191.0,30044
1.1,93.994,-36.4,4.857,5191.0,40734
1.4,94.465,-41.8,4.961,5228.1,6578
1.4,94.465,-41.8,4.967,5228.1,39684
-1.8,92.893,-46.2,1.334,5099.1,20112
-1.8,92.843,-50.0,1.52,5099.1,39946
1.4,94.465,-41.8,4.961,5228.1,18774
1.4,93.918,-42.7,4.961,5228.1,29537
1.4,93.918,-42.7,4.962,5228.1,2876
1.4,94.465,-41.8,4.865,5228.1,29892
1.1,93.994,-36.4,4.8580000000000005,5191.0,28864
-1.8,93.369,-34.8,0.655,5008.7,32622
-0.1,93.2,-42.0,4.021,5195.8,5635
-1.8,93.075,-47.1,1.405,5099.1,33662
1.4,94.465,-41.8,4.8660000000000005,5228.1,25958
-1.8,92.893,-46.2,1.354,5099.1,18121
-3.4,92.431,-26.9,0.7390000000000001,5017.5,23036
-1.8,93.075,-47.1,1.405,5099.1,40839
1.4,93.918,-42.7,4.96,5228.1,16097
-0.1,93.2,-42.0,4.021,5195.8,19686
-1.8,93.075,-47.1,1.405,5099.1,7743
1.4,94.465,-41.8,4.959,5228.1,28383
-1.8,93.075,-47.1,1.405,5099.1,6323
-1.8,93.075,-47.1,1.392,5099.1,20505
1.4,93.918,-42.7,4.968,5228.1,29690
1.1,93.994,-36.4,4.857,5191.0,32316
-1.8,92.893,-46.2,1.354,5099.1,37591
-1.8,92.893,-46.2,1.281,5099.1,708
-1.8,92.893,-46.2,1.266,5099.1,32569
-0.1,93.2,-42.0,4.191,5195.8,30673
1.1,93.994,-36.4,4.859,5191.0,27206
-0.1,93.2,-42.0,4.191,5195.8,26246
-1.8,92.893,-46.2,1.334,5099.1,17775
-3.4,92.649,-30.1,0.715,5017.5,16609
1.4,93.918,-42.7,4.962,5228.1,13299
-1.8,93.369,-34.8,0.643,5008.7,20486
-1.1,94.767,-50.8,1.044,4963.6,13487
1.4,94.465,-41.8,4.96,5228.1,29349
-3.4,92.379,-29.8,0.741,5017.5,9902
1.4,93.918,-42.7,4.968,5228.1,39455
1.4,93.444,-36.1,4.964,5228.1,11975
1.4,93.918,-42.7,4.962,5228.1,8489
-0.1,93.2,-42.0,4.021,5195.8,2129
-1.8,92.893,-46.2,1.281,5099.1,27144
1.4,93.918,-42.7,4.961,5228.1,25454
-3.4,92.379,-29.8,0.778,5017.5,5100
1.1,93.994,-36.4,4.855,5191.0,34273
1.4,93.444,-36.1,4.968,5228.1,4606
-1.8,92.893,-46.2,1.334,5099.1,29798
1.1,93.994,-36.4,4.857,5191.0,25913
-1.8,92.893,-46.2,1.25,5099.1,17053
-1.8,93.876,-40.0,0.6990000000000001,5008.7,6635
1.4,93.918,-42.7,4.961,5228.1,12259
-1.1,94.199,-37.5,0.882,4963.6,36133
1.1,93.994,-36.4,4.8580000000000005,5191.0,22075
1.1,93.994,-36.4,4.857,5191.0,33447
1.4,93.918,-42.7,4.957,5228.1,14167
-0.1,93.2,-42.0,4.0760000000000005,5195.8,6042
1.4,93.918,-42.7,4.963,5228.1,35460
-3.4,92.379,-29.8,0.809,5017.5,31370
1.4,93.918,-42.7,4.956,5228.1,5199
-1.8,93.876,-40.0,0.6829999999999999,5008.7,14750
1.4,93.444,-36.1,4.968,5228.1,37405
-1.8,93.369,-34.8,0.652,5008.7,38078
1.4,94.465,-41.8,4.96,5228.1,29565
-1.8,93.075,-47.1,1.405,5099.1,15348
-1.8,92.893,-46.2,1.344,5099.1,3182
-2.9,92.201,-31.4,0.825,5076.2,6450
1.1,93.994,-36.4,4.856,5191.0,15113
1.4,94.465,-41.8,4.958,5228.1,9640
1.4,93.918,-42.7,4.957,5228.1,36607
-0.1,93.2,-42.0,4.0760000000000005,5195.8,28469
-1.8,92.843,-50.0,1.703,5099.1,9611
-1.8,92.893,-46.2,1.344,5099.1,19485
-0.1,93.2,-42.0,4.1530000000000005,5195.8,3461
1.4,93.444,-36.1,4.965,5228.1,34858
1.4,94.465,-41.8,4.864,5228.1,703
-0.1,93.2,-42.0,4.021,5195.8,17911
-2.9,92.469,-33.6,0.927,5076.2,37153
-1.8,93.075,-47.1,1.405,5099.1,18077
-0.1,93.2,-42.0,4.191,5195.8,9598
1.4,93.444,-36.1,4.963,5228.1,12053
-1.8,92.893,-46.2,1.327,5099.1,15662
-1.8,92.893,-46.2,1.259,5099.1,31189
-1.8,92.893,-46.2,1.3130000000000002,5099.1,12043
1.4,93.444,-36.1,4.967,5228.1,36343
-1.8,92.893,-46.2,1.344,5099.1,4314
1.1,93.994,-36.4,4.857,5191.0,3799
-1.8,92.893,-46.2,1.2990000000000002,5099.1,32162
-0.1,93.2,-42.0,4.7,5195.8,29571
-1.8,92.893,-46.2,1.334,5099.1,19407
-1.8,93.075,-47.1,1.479,5099.1,33450
-1.8,92.893,-46.2,1.3130000000000002,5099.1,14110
1.4,93.918,-42.7,4.962,5228.1,13081
1.1,93.994,-36.4,4.855,5191.0,33523
-1.8,93.876,-40.0,0.682,5008.7,17557
-2.9,92.963,-40.8,1.26,5076.2,15350
-3.4,92.649,-30.1,0.722,5017.5,31225
-0.1,93.2,-42.0,4.0760000000000005,5195.8,39990
-2.9,92.201,-31.4,0.883,5076.2,5686
-0.1,93.2,-42.0,4.191,5195.8,10172
1.4,93.444,-36.1,4.965,5228.1,6490
-2.9,92.201,-31.4,0.8690000000000001,5076.2,30138
-1.8,92.893,-46.2,1.259,5099.1,11097
1.1,93.994,-36.4,4.857,5191.0,21095
1.1,93.994,-36.4,4.857,5191.0,30776
1.4,94.465,-41.8,4.961,5228.1,1311
-3.0,92.713,-33.0,0.7140000000000001,5023.5,13377
-3.4,92.649,-30.1,0.715,5017.5,36266
1.4,93.918,-42.7,4.96,5228.1,16641
1.4,94.465,-41.8,4.959,5228.1,2814
1.4,93.918,-42.7,4.957,5228.1,13908
1.4,94.465,-41.8,4.961,5228.1,24706
1.4,93.444,-36.1,4.962,5228.1,38114
1.4,94.465,-41.8,4.961,5228.1,16016
-1.8,92.893,-46.2,1.334,5099.1,32547
1.1,93.994,-36.4,4.8580000000000005,5191.0,33247
1.1,93.994,-36.4,4.857,5191.0,31190
1.4,93.918,-42.7,4.962,5228.1,3402
1.1,93.994,-36.4,4.859,5191.0,10992
1.1,93.994,-36.4,4.857,5191.0,37802
1.4,93.444,-36.1,4.963,5228.1,3277
-1.8,92.893,-46.2,1.334,5099.1,18674
1.4,93.444,-36.1,4.968,5228.1,7370
1.1,93.994,-36.4,4.857,5191.0,25658
-1.8,93.369,-34.8,0.652,5008.7,20612
-2.9,92.201,-31.4,0.821,5076.2,22764
-1.8,92.893,-46.2,1.25,5099.1,31180
1.4,94.465,-41.8,4.96,5228.1,6325
1.4,93.444,-36.1,4.964,5228.1,23720
1.1,93.994,-36.4,4.857,5191.0,7265
1.4,93.918,-42.7,4.962,5228.1,23949
1.1,93.994,-36.4,4.855,5191.0,20389
-2.9,92.469,-33.6,1.048,5076.2,34436
1.4,93.444,-36.1,4.963,5228.1,13292
1.4,93.918,-42.7,4.961,5228.1,36932
-0.1,93.2,-42.0,4.021,5195.8,5013
1.4,93.918,-42.7,4.962,5228.1,24049
1.4,93.444,-36.1,4.964,5228.1,26710
1.4,93.918,-42.7,4.963,5228.1,15288
-3.0,92.713,-33.0,0.715,5023.5,23913
-1.8,92.893,-46.2,1.244,5099.1,1566
1.1,93.994,-36.4,4.86,5191.0,6054
-1.8,92.893,-46.2,1.291,5099.1,8057
1.1,93.994,-36.4,4.857,5191.0,31008
1.1,93.994,-36.4,4.8580000000000005,5191.0,5981
-1.7,94.215,-40.3,0.8959999999999999,4991.6,40282
-0.1,93.2,-42.0,4.021,5195.8,36345
1.4,94.465,-41.8,4.961,5228.1,19568
1.4,93.918,-42.7,4.957,5228.1,23094
-0.1,93.2,-42.0,4.12,5195.8,24696
-1.8,92.893,-46.2,1.281,5099.1,26927
1.1,93.994,-36.4,4.857,5191.0,22554
1.4,93.444,-36.1,4.966,5228.1,8155
1.1,93.994,-36.4,4.857,5191.0,20546
1.4,93.444,-36.1,4.964,5228.1,27655
1.1,93.994,-36.4,4.86,5191.0,38568
1.1,93.994,-36.4,4.86,5191.0,35348
1.4,93.918,-42.7,4.961,5228.1,40500
1.1,93.994,-36.4,4.856,5191.0,18702
1.4,94.465,-41.8,4.959,5228.1,39964
-1.8,92.893,-46.2,1.281,5099.1,31657
1.1,93.994,-36.4,4.859,5191.0,23296
1.1,93.994,-36.4,4.86,5191.0,40494
-1.8,92.893,-46.2,1.327,5099.1,34407
-1.8,92.893,-46.2,1.344,5099.1,39697
-2.9,92.963,-40.8,1.262,5076.2,19676
-1.8,92.893,-46.2,1.334,5099.1,17469
1.4,93.918,-42.7,4.962,5228.1,19466
1.4,93.918,-42.7,4.961,5228.1,1377
1.4,93.918,-42.7,4.962,5228.1,28100
-1.8,92.893,-46.2,1.266,5099.1,31263
-1.8,92.893,-46.2,1.291,5099.1,17794
1.1,93.994,-36.4,4.859,5191.0,35944
1.4,93.918,-42.7,4.962,5228.1,6944
1.4,93.444,-36.1,4.962,5228.1,21068
1.1,93.994,-36.4,4.86,5191.0,21693
-1.8,93.075,-47.1,1.405,5099.1,28723
1.1,93.994,-36.4,4.857,5191.0,5729
-1.8,93.075,-47.1,1.384,5099.1,3354
-1.8,93.749,-34.6,0.642,5008.7,5271
-1.8,92.893,-46.2,1.281,5099.1,7960
-1.8,93.075,-47.1,1.415,5099.1,38941
1.4,93.918,-42.7,4.968,5228.1,24550
1.4,93.444,-36.1,4.965,5228.1,29622
1.1,93.994,-36.4,4.855,5191.0,23983
-1.8,92.893,-46.2,1.281,5099.1,2581
-2.9,92.963,-40.8,1.26,5076.2,3711
-0.1,93.2,-42.0,4.1530000000000005,5195.8,13929
1.1,93.994,-36.4,4.859,5191.0,33589
1.4,93.918,-42.7,4.962,5228.1,22350
1.1,93.994,-36.4,4.857,5191.0,36423
-0.1,93.2,-42.0,4.1530000000000005,5195.8,20706
-1.8,93.075,-47.1,1.405,5099.1,31799
1.4,94.465,-41.8,4.865,5228.1,19920
1.1,93.994,-36.4,4.86,5191.0,34565
1.4,93.918,-42.7,4.96,5228.1,6718
1.1,93.994,-36.4,4.857,5191.0,5166
1.1,93.994,-36.4,4.857,5191.0,39718
1.4,93.444,-36.1,4.966,5228.1,26167
-1.8,92.893,-46.2,1.3130000000000002,5099.1,12882
-0.1,93.2,-42.0,4.191,5195.8,15254
1.1,93.994,-36.4,4.8580000000000005,5191.0,22211
1.4,93.918,-42.7,4.957,5228.1,20837
1.4,94.465,-41.8,4.961,5228.1,6053
1.1,93.994,-36.4,4.855,5191.0,8324
-0.1,93.2,-42.0,4.191,5195.8,30878
1.1,93.994,-36.4,4.859,5191.0,1838
-1.8,93.075,-47.1,1.365,5099.1,23671
-2.9,92.201,-31.4,0.8590000000000001,5076.2,40666
-1.1,94.199,-37.5,0.879,4963.6,26593
1.1,93.994,-36.4,4.856,5191.0,18556
1.4,93.918,-42.7,4.96,5228.1,5019
-1.8,93.075,-47.1,1.405,5099.1,25462
1.1,93.994,-36.4,4.8580000000000005,5191.0,29806
1.4,94.465,-41.8,4.961,5228.1,39299
1.1,93.994,-36.4,4.8580000000000005,5191.0,34413
1.4,94.465,-41.8,4.967,5228.1,27239
1.1,93.994,-36.4,4.857,5191.0,34324
1.1,93.994,-36.4,4.86,5191.0,25835
1.1,93.994,-36.4,4.857,5191.0,373
-1.8,93.369,-34.8,0.652,5008.7,2370
-0.1,93.2,-42.0,4.0760000000000005,5195.8,30280
-1.8,93.075,-47.1,1.423,5099.1,4386
-1.8,93.075,-47.1,1.405,5099.1,27341
1.4,93.918,-42.7,4.961,5228.1,14102
1.1,93.994,-36.4,4.857,5191.0,39952
-1.8,93.075,-47.1,1.415,5099.1,22483
1.4,94.465,-41.8,4.864,5228.1,892
-1.8,92.893,-46.2,1.281,5099.1,31932
1.1,93.994,-36.4,4.859,5191.0,9501
-1.8,92.893,-46.2,1.244,5099.1,36407
1.4,93.918,-42.7,4.96,5228.1,30258
-0.1,93.2,-42.0,4.1530000000000005,5195.8,30898
1.4,93.918,-42.7,4.962,5228.1,12922
-1.8,93.075,-47.1,1.435,5099.1,40633
1.1,93.994,-36.4,4.86,5191.0,16734
1.4,93.444,-36.1,4.964,5228.1,29589
-1.7,94.215,-40.3,0.889,4991.6,11103
1.1,93.994,-36.4,4.86,5191.0,14673
1.4,94.465,-41.8,4.959,5228.1,18781
-1.8,92.893,-46.2,1.244,5099.1,14106
1.1,93.994,-36.4,4.857,5191.0,17280
1.4,93.918,-42.7,4.963,5228.1,40232
-1.8,92.893,-46.2,1.281,5099.1,9936
1.1,93.994,-36.4,4.857,5191.0,37352
1.1,93.994,-36.4,4.857,5191.0,20352
-3.4,92.649,-30.1,0.715,5017.5,13189
1.4,93.918,-42.7,4.962,5228.1,25487
1.4,94.465,-41.8,4.8660000000000005,5228.1,4007
-1.8,92.893,-46.2,1.2990000000000002,5099.1,25914
-1.8,92.893,-46.2,1.266,5099.1,3193
1.1,93.994,-36.4,4.855,5191.0,41152
1.4,93.918,-42.7,4.963,5228.1,20250
1.4,93.918,-42.7,4.963,5228.1,15829
1.4,93.444,-36.1,4.965,5228.1,16826
-0.1,93.2,-42.0,4.191,5195.8,12338
-1.8,92.893,-46.2,1.354,5099.1,33439
-1.8,92.893,-46.2,1.291,5099.1,30329
1.4,93.444,-36.1,4.964,5228.1,10470
-1.8,92.893,-46.2,1.327,5099.1,1665
-1.8,93.075,-47.1,1.405,5099.1,6380
1.1,93.994,-36.4,4.856,5191.0,24937
-1.8,93.075,-47.1,1.405,5099.1,9143
-0.1,93.798,-40.4,5.045,5195.8,27726
1.4,93.444,-36.1,4.965,5228.1,6960
1.4,93.918,-42.7,4.96,5228.1,18948
-1.8,92.893,-46.2,1.344,5099.1,32719
1.4,94.465,-41.8,4.865,5228.1,17089
-0.1,93.2,-42.0,4.0760000000000005,5195.8,25357
-1.8,92.893,-46.2,1.281,5099.1,27090
-1.8,93.876,-40.0,0.682,5008.7,10375
1.4,93.918,-42.7,4.957,5228.1,9970
-1.8,92.893,-46.2,1.281,5099.1,10721
-1.8,92.893,-46.2,1.259,5099.1,38126
1.4,94.465,-41.8,4.955,5228.1,24038
-3.4,92.649,-30.1,0.716,5017.5,39014
1.4,94.465,-41.8,4.865,5228.1,27942
-1.7,94.027,-38.3,0.89,4991.6,29483
-1.8,92.893,-46.2,1.25,5099.1,39150
-1.8,92.893,-46.2,1.334,5099.1,38696
-1.8,92.893,-46.2,1.327,5099.1,19320
1.4,93.444,-36.1,4.964,5228.1,10413
1.4,93.918,-42.7,4.968,5228.1,39554
-1.8,92.893,-46.2,1.264,5099.1,20377
1.4,93.918,-42.7,4.961,5228.1,32491
-1.8,92.893,-46.2,1.327,5099.1,8909
1.4,93.918,-42.7,4.962,5228.1,11317
1.4,93.918,-42.7,4.963,5228.1,19640
1.1,93.994,-36.4,4.855,5191.0,13153
1.4,93.918,-42.7,4.96,5228.1,32921
-2.9,92.963,-40.8,1.266,5076.2,2724
-3.0,92.713,-33.0,0.72,5023.5,2204
1.4,94.465,-41.8,4.959,5228.1,40163
1.4,94.465,-41.8,4.961,5228.1,35475
1.1,93.994,-36.4,4.857,5191.0,507
1.1,93.994,-36.4,4.855,5191.0,8604
1.4,93.918,-42.7,4.962,5228.1,37393
-2.9,92.201,-31.4,0.879,5076.2,37427
1.4,93.918,-42.7,4.961,5228.1,15553
1.4,93.918,-42.7,4.968,5228.1,4677
-1.8,92.893,-46.2,1.266,5099.1,25789
1.1,93.994,-36.4,4.86,5191.0,7483
-0.1,93.2,-42.0,4.0760000000000005,5195.8,34783
-1.8,93.075,-47.1,1.405,5099.1,23384
-0.1,93.2,-42.0,4.12,5195.8,21788
1.1,93.994,-36.4,4.857,5191.0,995
-1.8,93.075,-47.1,1.365,5099.1,1577
-1.8,92.893,-46.2,1.281,5099.1,36069
1.4,94.465,-41.8,4.962,5228.1,21187
-1.8,93.075,-47.1,1.41,5099.1,12052
1.4,93.444,-36.1,4.963,5228.1,37583
1.4,93.444,-36.1,4.964,5228.1,15849
-1.8,93.075,-47.1,1.405,5099.1,27893
1.4,93.444,-36.1,4.964,5228.1,25188
-1.8,93.075,-47.1,1.445,5099.1,32254
-1.8,93.075,-47.1,1.392,5099.1,35529
1.4,94.465,-41.8,4.967,5228.1,11503
1.1,93.994,-36.4,4.857,5191.0,3535
1.4,94.465,-41.8,4.96,5228.1,18479
-2.9,92.201,-31.4,0.879,5076.2,347
-1.8,93.075,-47.1,1.405,5099.1,12706
1.4,94.465,-41.8,4.959,5228.1,32747
1.4,94.465,-41.8,4.865,5228.1,6888
1.4,93.444,-36.1,4.964,5228.1,21937
-1.8,92.893,-46.2,1.259,5099.1,8657
1.4,93.444,-36.1,4.962,5228.1,25891
1.4,94.465,-41.8,4.96,5228.1,33952
-0.1,93.798,-40.4,5.0,5195.8,10088
-1.8,92.893,-46.2,1.344,5099.1,23992
-1.8,92.893,-46.2,1.244,5099.1,32393
1.4,93.444,-36.1,4.963,5228.1,6707
1.4,93.444,-36.1,4.962,5228.1,37316
-1.8,93.075,-47.1,1.405,5099.1,20363
-1.8,92.893,-46.2,1.344,5099.1,10991
1.1,93.994,-36.4,4.857,5191.0,25583
1.4,93.918,-42.7,4.962,5228.1,21351
-1.8,93.075,-47.1,1.405,5099.1,11413
1.4,93.444,-36.1,4.968,5228.1,30729
-1.8,92.893,-46.2,1.334,5099.1,36134
-1.8,93.075,-47.1,1.445,5099.1,19276
1.4,94.465,-41.8,4.864,5228.1,53
-2.9,92.469,-33.6,1.029,5076.2,23516
-1.8,92.893,-46.2,1.266,5099.1,24333
-1.7,94.027,-38.3,0.898,4991.6,21319
1.4,94.465,-41.8,4.8660000000000005,5228.1,14415
1.1,93.994,-36.4,4.856,5191.0,2035
1.4,93.918,-42.7,4.961,5228.1,24917
1.4,93.918,-42.7,4.96,5228.1,35496
1.4,93.918,-42.7,4.962,5228.1,37221
1.4,93.918,-42.7,4.962,5228.1,38694
-3.4,92.379,-29.8,0.7879999999999999,5017.5,18462
-0.1,93.2,-42.0,4.0760000000000005,5195.8,30026
1.4,93.918,-42.7,4.958,5228.1,32496
-0.1,93.2,-42.0,4.021,5195.8,18933
-3.4,92.649,-30.1,0.715,5017.5,26293
-1.8,93.749,-34.6,0.644,5008.7,28255
1.4,93.444,-36.1,4.964,5228.1,31871
1.1,93.994,-36.4,4.855,5191.0,34236
1.4,93.918,-42.7,4.958,5228.1,21285
-1.8,92.893,-46.2,1.266,5099.1,11909
1.1,93.994,-36.4,4.864,5191.0,33334
-1.8,93.075,-47.1,1.41,5099.1,29040
-1.8,92.893,-46.2,1.334,5099.1,38309
-0.1,93.2,-42.0,4.1530000000000005,5195.8,38674
1.4,93.918,-42.7,4.955,5228.1,8546
1.4,93.444,-36.1,4.965,5228.1,31312
1.4,93.918,-42.7,4.962,5228.1,258
-1.8,92.843,-50.0,1.538,5099.1,20485
1.1,93.994,-36.4,4.857,5191.0,15750
1.4,94.465,-41.8,4.947,5228.1,483
1.4,93.918,-42.7,4.961,5228.1,18760
1.4,93.444,-36.1,4.966,5228.1,12797
-1.8,92.893,-46.2,1.344,5099.1,18198
1.4,93.918,-42.7,4.963,5228.1,20920
-1.8,92.893,-46.2,1.344,5099.1,4064
